latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type,city
49.0808,-119.4523,351.5,2.0,1.4,2021-07-20,1939,Terra,MODIS,85,6.03,299.9,163.8,D,0,Penticton
49.0862,-119.4755,343.9,2.0,1.4,2021-07-20,1939,Terra,MODIS,81,6.03,301.3,119.8,D,0,Penticton
49.0934,-119.4497,354.5,2.0,1.4,2021-07-20,1939,Terra,MODIS,97,6.03,296.7,182.4,D,0,Penticton
49.0984,-119.4708,371.2,2.0,1.4,2021-07-20,1939,Terra,MODIS,100,6.03,303.4,316.6,D,0,Penticton
49.1102,-119.4648,346.6,2.0,1.4,2021-07-20,1939,Terra,MODIS,94,6.03,300.3,132.1,D,0,Penticton
49.0827,-119.4477,339.5,2.0,1.4,2021-07-20,1939,Terra,MODIS,79,6.03,296.8,99.5,D,0,Penticton
49.0881,-119.4703,365.6,2.0,1.4,2021-07-20,1939,Terra,MODIS,100,6.03,302.1,267.4,D,0,Penticton
49.0952,-119.4442,333.4,2.0,1.4,2021-07-20,1939,Terra,MODIS,63,6.03,294.2,73.7,D,0,Penticton
49.1003,-119.4656,381.1,2.0,1.4,2021-07-20,1939,Terra,MODIS,100,6.03,303.3,420.8,D,0,Penticton
49.1121,-119.4592,341.5,2.0,1.4,2021-07-20,1939,Terra,MODIS,81,6.03,298.9,106.2,D,0,Penticton
49.1295,-119.4766,322.7,2.0,1.4,2021-07-20,1939,Terra,MODIS,42,6.03,301.1,35.5,D,0,Penticton
49.1418,-119.4726,326.4,2.0,1.4,2021-07-20,1939,Terra,MODIS,43,6.03,299.6,45.1,D,0,Penticton
49.3298,-119.3972,314.1,2.0,1.4,2021-07-20,1939,Terra,MODIS,20,6.03,296.4,24.0,D,0,Penticton
49.1244,-119.5183,313.4,4.5,1.9,2021-07-20,1950,Aqua,MODIS,26,6.03,296.9,63.2,D,0,Penticton
49.3268,-119.3721,320.3,1.9,1.3,2021-07-20,2127,Aqua,MODIS,65,6.03,293.4,37.3,D,0,Penticton
49.3251,-119.3963,322.1,1.9,1.3,2021-07-20,2127,Aqua,MODIS,64,6.03,295.8,40.5,D,0,Penticton
49.0474,-119.4188,359.4,1.9,1.3,2021-07-20,2127,Aqua,MODIS,86,6.03,309.5,184.8,D,0,Penticton
49.059,-119.4241,387.3,1.9,1.3,2021-07-20,2127,Aqua,MODIS,75,6.03,308.0,435.1,D,0,Penticton
49.0546,-119.4074,321.1,1.9,1.3,2021-07-20,2127,Aqua,MODIS,66,6.03,301.5,31.8,D,0,Penticton
49.0532,-119.4274,398.2,1.9,1.3,2021-07-20,2127,Aqua,MODIS,87,6.03,315.1,581.0,D,0,Penticton
49.0649,-119.4322,391.8,1.9,1.3,2021-07-20,2127,Aqua,MODIS,94,6.03,307.0,492.7,D,0,Penticton
49.0636,-119.4515,377.4,1.8,1.3,2021-07-20,2127,Aqua,MODIS,0,6.03,317.2,325.6,D,0,Penticton
49.0769,-119.4335,357.0,1.9,1.3,2021-07-20,2127,Aqua,MODIS,98,6.03,298.7,179.2,D,0,Penticton
49.0754,-119.4548,396.8,1.8,1.3,2021-07-20,2127,Aqua,MODIS,87,6.03,316.9,553.8,D,0,Penticton
49.0886,-119.439,308.7,1.9,1.3,2021-07-20,2127,Aqua,MODIS,41,6.03,293.9,11.5,D,0,Penticton
49.0871,-119.4603,402.8,1.8,1.3,2021-07-20,2127,Aqua,MODIS,94,6.03,311.7,644.9,D,0,Penticton
49.0856,-119.481,367.6,1.8,1.3,2021-07-20,2127,Aqua,MODIS,87,6.03,313.3,240.8,D,0,Penticton
49.084,-119.5037,322.2,1.8,1.3,2021-07-20,2127,Aqua,MODIS,42,6.03,307.4,22.0,D,0,Penticton
49.099,-119.4623,367.7,1.8,1.3,2021-07-20,2127,Aqua,MODIS,99,6.03,302.9,244.1,D,0,Penticton
49.3351,-119.3687,319.8,1.9,1.3,2021-07-20,2127,Aqua,MODIS,47,6.03,293.0,34.7,D,0,Penticton
49.0975,-119.4829,342.5,1.8,1.3,2021-07-20,2127,Aqua,MODIS,81,6.03,308.1,87.2,D,0,Penticton
49.1111,-119.4629,352.7,1.8,1.3,2021-07-20,2127,Aqua,MODIS,82,6.03,300.6,142.6,D,0,Penticton
49.1232,-119.4633,336.3,1.8,1.3,2021-07-20,2127,Aqua,MODIS,53,6.03,300.5,71.1,D,0,Penticton
49.1333,-119.4894,329.1,1.8,1.3,2021-07-20,2127,Aqua,MODIS,47,6.03,306.5,42.9,D,0,Penticton
49.1376,-119.4958,332.5,1.8,1.3,2021-07-20,2127,Aqua,MODIS,68,6.03,305.4,52.9,D,0,Penticton
49.3333,-119.3931,327.4,1.9,1.3,2021-07-20,2127,Aqua,MODIS,71,6.03,296.5,53.3,D,0,Penticton
49.3832,-119.4345,339.3,1.9,1.3,2021-07-20,2128,Aqua,MODIS,90,6.03,294.3,97.4,D,0,Penticton
49.3814,-119.4593,360.7,1.9,1.3,2021-07-20,2128,Aqua,MODIS,100,6.03,298.4,209.4,D,0,Penticton
49.066,-119.4333,327.4,1.9,1.4,2021-07-21,0511,Terra,MODIS,100,6.03,296.4,68.2,N,0,Penticton
49.0839,-119.4115,320.6,1.9,1.4,2021-07-21,0511,Terra,MODIS,46,6.03,294.7,45.9,N,0,Penticton
49.0773,-119.4407,324.7,1.9,1.4,2021-07-21,0511,Terra,MODIS,100,6.03,296.9,58.3,N,0,Penticton
49.1011,-119.3926,304.2,1.9,1.4,2021-07-21,0511,Terra,MODIS,57,6.03,290.4,17.6,N,0,Penticton
49.0957,-119.4163,352.5,1.9,1.4,2021-07-21,0511,Terra,MODIS,100,6.03,298.9,175.3,N,0,Penticton
49.0899,-119.4424,341.2,1.9,1.4,2021-07-21,0511,Terra,MODIS,100,6.03,296.5,118.4,N,0,Penticton
49.0761,-119.4116,317.6,1.9,1.4,2021-07-21,0511,Terra,MODIS,50,6.03,293.2,39.1,N,0,Penticton
49.069,-119.4423,325.4,1.9,1.4,2021-07-21,0511,Terra,MODIS,100,6.03,296.8,60.6,N,0,Penticton
49.0875,-119.4185,333.0,1.9,1.4,2021-07-21,0511,Terra,MODIS,99,6.03,297.1,83.9,N,0,Penticton
49.0809,-119.4468,322.8,1.9,1.4,2021-07-21,0511,Terra,MODIS,100,6.03,295.9,52.8,N,0,Penticton
49.1048,-119.3994,337.8,1.9,1.4,2021-07-21,0511,Terra,MODIS,100,6.03,293.3,107.5,N,0,Penticton
49.0995,-119.4227,357.3,1.9,1.4,2021-07-21,0511,Terra,MODIS,100,6.03,298.2,205.6,N,0,Penticton
49.0932,-119.4502,345.0,1.9,1.4,2021-07-21,0511,Terra,MODIS,100,6.03,296.4,136.5,N,0,Penticton
49.0857,-119.4826,307.0,1.9,1.4,2021-07-21,0511,Terra,MODIS,32,6.03,293.6,16.8,N,0,Penticton
49.1161,-119.4064,320.2,1.9,1.4,2021-07-21,0511,Terra,MODIS,100,6.03,290.9,47.3,N,0,Penticton
49.1103,-119.4319,379.6,1.9,1.4,2021-07-21,0511,Terra,MODIS,100,6.03,304.4,394.0,N,0,Penticton
49.1042,-119.4589,355.6,1.9,1.4,2021-07-21,0511,Terra,MODIS,100,6.03,300.5,190.9,N,0,Penticton
49.1273,-119.4144,318.4,1.9,1.4,2021-07-21,0511,Terra,MODIS,58,6.03,290.7,40.9,N,0,Penticton
49.1212,-119.4412,365.6,1.9,1.4,2021-07-21,0511,Terra,MODIS,100,6.03,301.6,262.4,N,0,Penticton
49.115,-119.4683,336.6,1.9,1.4,2021-07-21,0511,Terra,MODIS,100,6.03,296.4,91.5,N,0,Penticton
49.1327,-119.4474,326.5,1.9,1.4,2021-07-21,0511,Terra,MODIS,93,6.03,293.6,60.4,N,0,Penticton
49.1384,-119.4795,307.3,1.9,1.4,2021-07-21,0511,Terra,MODIS,26,6.03,292.0,17.4,N,0,Penticton
49.3371,-119.3915,301.1,1.9,1.3,2021-07-21,0512,Terra,MODIS,38,6.03,285.9,15.6,N,0,Penticton
49.3935,-119.4527,305.7,1.9,1.3,2021-07-21,0512,Terra,MODIS,65,6.03,284.6,21.4,N,0,Penticton
49.8569,-120.0025,322.6,2.0,1.4,2021-07-21,0512,Terra,MODIS,100,6.03,283.7,61.5,N,0,Penticton
49.8512,-120.027,303.6,2.0,1.4,2021-07-21,0512,Terra,MODIS,56,6.03,282.4,21.8,N,0,Penticton
49.0765,-119.4462,314.5,4.6,2.0,2021-07-21,0650,Terra,MODIS,73,6.03,291.9,120.7,N,0,Penticton
49.0942,-119.4526,321.5,4.6,2.0,2021-07-21,0650,Terra,MODIS,100,6.03,291.9,178.5,N,0,Penticton
49.1126,-119.3913,312.0,4.6,2.0,2021-07-21,0650,Terra,MODIS,5,6.03,287.7,100.8,N,0,Penticton
49.112,-119.4494,331.3,4.6,2.0,2021-07-21,0650,Terra,MODIS,100,6.03,293.0,274.2,N,0,Penticton
49.0759,-119.4492,313.3,4.6,2.0,2021-07-21,0650,Terra,MODIS,76,6.03,292.0,112.9,N,0,Penticton
49.0936,-119.4558,319.6,4.6,2.0,2021-07-21,0650,Terra,MODIS,82,6.03,291.8,158.4,N,0,Penticton
49.1117,-119.3967,315.0,4.6,2.0,2021-07-21,0650,Terra,MODIS,31,6.03,288.1,121.9,N,0,Penticton
49.1114,-119.4532,329.2,4.6,2.0,2021-07-21,0650,Terra,MODIS,100,6.03,293.0,249.0,N,0,Penticton
49.1292,-119.4509,319.3,4.6,2.0,2021-07-21,0650,Terra,MODIS,98,6.03,291.1,160.1,N,0,Penticton
49.1287,-119.5064,306.4,4.5,2.0,2021-07-21,0650,Terra,MODIS,23,6.03,290.7,67.0,N,0,Penticton
49.1464,-119.5099,301.1,4.5,2.0,2021-07-21,0650,Terra,MODIS,14,6.03,289.6,43.8,N,0,Penticton
49.1288,-119.4569,319.9,4.6,2.0,2021-07-21,0650,Terra,MODIS,99,6.03,291.4,164.5,N,0,Penticton
49.8654,-120.031,309.6,4.3,1.9,2021-07-21,0650,Terra,MODIS,78,6.03,281.3,103.6,N,0,Penticton
49.8672,-120.0402,304.2,4.3,1.9,2021-07-21,0650,Terra,MODIS,59,6.03,280.8,75.3,N,0,Penticton
49.8635,-120.0067,321.2,3.2,1.7,2021-07-21,0922,Aqua,MODIS,100,6.03,280.9,125.6,N,0,Penticton
49.8589,-119.9995,326.8,3.2,1.7,2021-07-21,0922,Aqua,MODIS,100,6.03,281.2,158.4,N,0,Penticton
49.1131,-119.4402,315.3,3.0,1.6,2021-07-21,0922,Aqua,MODIS,20,6.03,290.6,65.7,N,0,Penticton
49.128,-119.4412,309.4,3.0,1.6,2021-07-21,0922,Aqua,MODIS,13,6.03,289.2,47.0,N,0,Penticton
49.1116,-119.43,319.0,3.0,1.6,2021-07-21,0922,Aqua,MODIS,62,6.03,290.5,83.0,N,0,Penticton
49.1266,-119.4319,312.5,3.0,1.6,2021-07-21,0922,Aqua,MODIS,32,6.03,289.3,57.7,N,0,Penticton
49.143,-119.4735,300.6,3.0,1.6,2021-07-21,0922,Aqua,MODIS,3,6.03,288.7,24.0,N,0,Penticton
49.8558,-119.9845,313.4,2.6,1.5,2021-07-21,1100,Aqua,MODIS,87,6.03,280.6,64.8,N,0,Penticton
49.1321,-119.4364,309.3,2.9,1.6,2021-07-21,1100,Aqua,MODIS,29,6.03,287.5,47.7,N,0,Penticton
49.1301,-119.4411,311.0,2.9,1.6,2021-07-21,1100,Aqua,MODIS,59,6.03,288.0,53.2,N,0,Penticton
49.1081,-119.4178,318.0,2.9,1.6,2021-07-21,1100,Aqua,MODIS,54,6.03,288.9,77.9,N,0,Penticton
49.8729,-120.0338,314.9,1.3,1.2,2021-07-21,1844,Terra,MODIS,57,6.03,302.0,16.3,D,0,Penticton
49.8609,-120.0187,327.8,1.3,1.1,2021-07-21,1844,Terra,MODIS,84,6.03,297.6,34.4,D,0,Penticton
49.8591,-120.0007,369.9,1.3,1.1,2021-07-21,1844,Terra,MODIS,100,6.03,299.7,172.4,D,0,Penticton
49.8573,-119.9828,339.3,1.3,1.1,2021-07-21,1844,Terra,MODIS,86,6.03,296.1,59.2,D,0,Penticton
49.3869,-119.4474,319.3,1.3,1.1,2021-07-21,1844,Terra,MODIS,57,6.03,295.4,16.8,D,0,Penticton
49.3382,-119.3718,344.6,1.2,1.1,2021-07-21,1844,Terra,MODIS,93,6.03,294.2,67.6,D,0,Penticton
49.3364,-119.355,315.3,1.2,1.1,2021-07-21,1844,Terra,MODIS,59,6.03,292.1,15.7,D,0,Penticton
49.1394,-119.5105,323.8,1.3,1.1,2021-07-21,1844,Terra,MODIS,45,6.03,306.2,13.3,D,0,Penticton
49.1339,-119.4576,334.0,1.3,1.1,2021-07-21,1844,Terra,MODIS,60,6.03,303.7,29.7,D,0,Penticton
49.132,-119.4394,336.6,1.2,1.1,2021-07-21,1844,Terra,MODIS,73,6.03,300.8,37.0,D,0,Penticton
49.1302,-119.422,330.1,1.2,1.1,2021-07-21,1844,Terra,MODIS,41,6.03,299.6,27.3,D,0,Penticton
49.121,-119.4314,336.8,1.2,1.1,2021-07-21,1844,Terra,MODIS,59,6.03,300.9,38.0,D,0,Penticton
49.1109,-119.4324,335.2,1.2,1.1,2021-07-21,1844,Terra,MODIS,42,6.03,300.6,33.0,D,0,Penticton
49.049,-119.4165,333.8,1.4,1.2,2021-07-21,2032,Aqua,MODIS,49,6.03,300.9,41.7,D,0,Penticton
49.109,-119.4292,336.5,1.4,1.2,2021-07-21,2032,Aqua,MODIS,59,6.03,298.4,46.9,D,0,Penticton
49.1223,-119.4172,335.4,1.4,1.2,2021-07-21,2032,Aqua,MODIS,72,6.03,295.7,47.5,D,0,Penticton
49.1186,-119.4358,337.0,1.4,1.2,2021-07-21,2032,Aqua,MODIS,62,6.03,300.8,47.5,D,0,Penticton
49.1349,-119.4639,328.8,1.4,1.2,2021-07-21,2032,Aqua,MODIS,32,6.03,302.7,26.9,D,0,Penticton
49.1374,-119.5066,325.8,1.4,1.2,2021-07-21,2032,Aqua,MODIS,73,6.03,304.8,19.3,D,0,Penticton
49.333,-119.3647,326.4,1.3,1.1,2021-07-21,2032,Aqua,MODIS,82,6.03,293.8,33.2,D,0,Penticton
49.3295,-119.383,324.7,1.3,1.1,2021-07-21,2032,Aqua,MODIS,74,6.03,296.2,29.7,D,0,Penticton
49.8553,-119.9871,357.9,1.4,1.2,2021-07-21,2033,Aqua,MODIS,93,6.03,297.4,122.4,D,0,Penticton
49.8517,-120.0049,385.5,1.4,1.2,2021-07-21,2033,Aqua,MODIS,100,6.03,302.3,281.0,D,0,Penticton
49.8481,-120.0232,344.4,1.4,1.2,2021-07-21,2033,Aqua,MODIS,93,6.03,295.8,78.0,D,0,Penticton
49.8499,-119.9897,344.6,1.4,1.2,2021-07-21,2033,Aqua,MODIS,81,6.03,295.9,74.6,D,0,Penticton
49.8463,-120.0077,327.0,1.4,1.2,2021-07-21,2033,Aqua,MODIS,77,6.03,295.5,33.3,D,0,Penticton
49.8601,-119.994,343.3,1.4,1.2,2021-07-21,2033,Aqua,MODIS,88,6.03,297.1,70.8,D,0,Penticton
49.8565,-120.0118,381.0,1.4,1.2,2021-07-21,2033,Aqua,MODIS,100,6.03,301.9,249.6,D,0,Penticton
49.8529,-120.0298,321.8,1.4,1.2,2021-07-21,2033,Aqua,MODIS,70,6.03,295.6,26.3,D,0,Penticton
49.0426,-119.4137,310.1,1.0,1.0,2021-07-22,0554,Terra,MODIS,56,6.03,289.6,11.1,N,0,Penticton
49.0533,-119.4037,313.4,1.0,1.0,2021-07-22,0554,Terra,MODIS,40,6.03,286.5,13.5,N,0,Penticton
49.0516,-119.4169,335.7,1.0,1.0,2021-07-22,0554,Terra,MODIS,100,6.03,290.7,39.1,N,0,Penticton
49.05,-119.43,321.5,1.0,1.0,2021-07-22,0554,Terra,MODIS,30,6.03,291.2,18.9,N,0,Penticton
49.0606,-119.4202,312.8,1.0,1.0,2021-07-22,0554,Terra,MODIS,19,6.03,287.5,12.3,N,0,Penticton
49.0696,-119.4229,314.8,1.0,1.0,2021-07-22,0554,Terra,MODIS,35,6.03,287.7,13.8,N,0,Penticton
49.1003,-119.4029,311.0,1.0,1.0,2021-07-22,0554,Terra,MODIS,32,6.03,285.5,12.2,N,0,Penticton
49.0967,-119.4315,311.3,1.0,1.0,2021-07-22,0554,Terra,MODIS,49,6.03,285.6,9.9,N,0,Penticton
49.0949,-119.4453,308.7,1.0,1.0,2021-07-22,0554,Terra,MODIS,30,6.03,286.2,7.7,N,0,Penticton
49.0881,-119.4993,302.2,1.0,1.0,2021-07-22,0554,Terra,MODIS,48,6.03,289.9,5.5,N,0,Penticton
49.1094,-119.4056,312.7,1.0,1.0,2021-07-22,0554,Terra,MODIS,60,6.03,286.1,13.6,N,0,Penticton
49.1076,-119.4196,344.6,1.0,1.0,2021-07-22,0554,Terra,MODIS,100,6.03,291.3,54.0,N,0,Penticton
49.1058,-119.4338,316.9,1.0,1.0,2021-07-22,0554,Terra,MODIS,94,6.03,286.9,14.5,N,0,Penticton
49.116,-119.4129,343.7,1.0,1.0,2021-07-22,0554,Terra,MODIS,100,6.03,292.5,54.9,N,0,Penticton
49.1142,-119.4268,326.1,1.0,1.0,2021-07-22,0554,Terra,MODIS,100,6.03,290.5,25.9,N,0,Penticton
49.1251,-119.4152,342.8,1.0,1.0,2021-07-22,0554,Terra,MODIS,100,6.03,292.6,52.7,N,0,Penticton
49.1233,-119.4291,324.9,1.0,1.0,2021-07-22,0554,Terra,MODIS,95,6.03,290.3,24.1,N,0,Penticton
49.1359,-119.404,310.7,1.0,1.0,2021-07-22,0554,Terra,MODIS,73,6.03,284.3,12.6,N,0,Penticton
49.1341,-119.4182,342.7,1.0,1.0,2021-07-22,0554,Terra,MODIS,100,6.03,291.8,52.2,N,0,Penticton
49.1323,-119.4321,331.4,1.0,1.0,2021-07-22,0554,Terra,MODIS,100,6.03,293.5,32.3,N,0,Penticton
49.1432,-119.4207,304.7,1.0,1.0,2021-07-22,0554,Terra,MODIS,59,6.03,283.9,8.4,N,0,Penticton
49.1414,-119.4346,334.3,1.0,1.0,2021-07-22,0554,Terra,MODIS,100,6.03,289.8,38.1,N,0,Penticton
49.1397,-119.4485,341.9,1.0,1.0,2021-07-22,0554,Terra,MODIS,100,6.03,292.3,50.1,N,0,Penticton
49.1379,-119.4625,314.9,1.0,1.0,2021-07-22,0554,Terra,MODIS,90,6.03,288.9,14.7,N,0,Penticton
49.1469,-119.4652,318.8,1.0,1.0,2021-07-22,0554,Terra,MODIS,97,6.03,288.2,19.2,N,0,Penticton
49.1451,-119.4796,313.9,1.0,1.0,2021-07-22,0554,Terra,MODIS,88,6.03,287.6,14.2,N,0,Penticton
49.1434,-119.4933,319.5,1.0,1.0,2021-07-22,0554,Terra,MODIS,99,6.03,289.2,19.3,N,0,Penticton
49.1417,-119.5069,323.8,1.0,1.0,2021-07-22,0554,Terra,MODIS,100,6.03,290.3,24.2,N,0,Penticton
49.3905,-119.4272,303.3,1.0,1.0,2021-07-22,0554,Terra,MODIS,54,6.03,279.4,9.5,N,0,Penticton
49.3887,-119.4414,304.5,1.0,1.0,2021-07-22,0554,Terra,MODIS,60,6.03,280.0,10.3,N,0,Penticton
49.8557,-119.9817,396.6,1.0,1.0,2021-07-22,0554,Terra,MODIS,100,6.03,292.9,247.8,N,0,Penticton
49.8538,-119.996,346.1,1.0,1.0,2021-07-22,0554,Terra,MODIS,100,6.03,284.1,60.1,N,0,Penticton
49.8647,-119.9846,363.1,1.0,1.0,2021-07-22,0554,Terra,MODIS,100,6.03,283.4,102.6,N,0,Penticton
49.8628,-119.9988,323.7,1.0,1.0,2021-07-22,0554,Terra,MODIS,100,6.03,280.8,26.2,N,0,Penticton
49.861,-120.0131,307.6,1.0,1.0,2021-07-22,0554,Terra,MODIS,72,6.03,280.1,12.1,N,0,Penticton
49.0431,-119.4188,324.5,1.0,1.0,2021-07-22,1005,Aqua,MODIS,88,6.03,289.8,23.8,N,0,Penticton
49.0519,-119.4153,323.4,1.0,1.0,2021-07-22,1005,Aqua,MODIS,89,6.03,288.1,22.7,N,0,Penticton
49.0999,-119.4359,304.4,1.0,1.0,2021-07-22,1005,Aqua,MODIS,34,6.03,282.6,6.8,N,0,Penticton
49.1051,-119.4058,319.1,1.0,1.0,2021-07-22,1005,Aqua,MODIS,45,6.03,283.9,18.0,N,0,Penticton
49.107,-119.4196,324.9,1.0,1.0,2021-07-22,1005,Aqua,MODIS,100,6.03,284.9,23.4,N,0,Penticton
49.116,-119.4171,324.1,1.0,1.0,2021-07-22,1005,Aqua,MODIS,43,6.03,286.9,21.7,N,0,Penticton
49.132,-119.3979,309.7,1.0,1.0,2021-07-22,1005,Aqua,MODIS,56,6.03,282.9,12.0,N,0,Penticton
49.1339,-119.4116,329.4,1.0,1.0,2021-07-22,1005,Aqua,MODIS,99,6.03,287.5,30.5,N,0,Penticton
49.1376,-119.4394,317.5,1.0,1.0,2021-07-22,1005,Aqua,MODIS,40,6.03,287.4,16.5,N,0,Penticton
49.1451,-119.4949,317.4,1.0,1.0,2021-07-22,1005,Aqua,MODIS,95,6.03,287.1,17.4,N,0,Penticton
49.147,-119.5091,307.4,1.0,1.0,2021-07-22,1005,Aqua,MODIS,55,6.03,286.0,9.7,N,0,Penticton
49.1466,-119.4367,306.2,1.0,1.0,2021-07-22,1005,Aqua,MODIS,47,6.03,284.2,9.3,N,0,Penticton
49.1485,-119.4507,306.6,1.0,1.0,2021-07-22,1005,Aqua,MODIS,63,6.03,284.7,9.7,N,0,Penticton
49.1503,-119.4645,303.9,1.0,1.0,2021-07-22,1005,Aqua,MODIS,19,6.03,284.4,7.5,N,0,Penticton
49.8539,-119.9687,304.1,1.1,1.0,2021-07-22,1005,Aqua,MODIS,40,6.03,278.5,9.7,N,0,Penticton
49.8557,-119.9831,325.3,1.1,1.0,2021-07-22,1005,Aqua,MODIS,100,6.03,281.0,29.0,N,0,Penticton
49.8648,-119.9802,332.6,1.1,1.0,2021-07-22,1005,Aqua,MODIS,100,6.03,281.9,38.5,N,0,Penticton
49.8666,-119.9946,301.0,1.1,1.0,2021-07-22,1005,Aqua,MODIS,5,6.03,277.8,7.7,N,0,Penticton
49.149,-119.49,333.1,1.4,1.2,2021-07-22,1927,Terra,MODIS,83,6.03,303.7,34.5,D,0,Penticton
49.8485,-119.9715,323.5,1.3,1.1,2021-07-22,1927,Terra,MODIS,0,6.03,294.1,28.1,D,0,Penticton
49.8521,-119.9898,321.6,1.3,1.1,2021-07-22,1927,Terra,MODIS,69,6.03,293.2,24.5,D,0,Penticton
49.862,-119.9853,343.5,1.3,1.1,2021-07-22,1927,Terra,MODIS,69,6.03,297.5,67.9,D,0,Penticton
49.8728,-120.0405,311.7,1.3,1.1,2021-07-22,1927,Terra,MODIS,47,6.03,296.5,14.0,D,0,Penticton
49.0359,-119.403,332.2,1.5,1.2,2021-07-22,1927,Terra,MODIS,79,6.03,303.3,43.7,D,0,Penticton
49.0467,-119.4008,338.1,1.5,1.2,2021-07-22,1927,Terra,MODIS,87,6.03,299.6,60.6,D,0,Penticton
49.0503,-119.418,322.2,1.5,1.2,2021-07-22,1927,Terra,MODIS,40,6.03,302.7,22.3,D,0,Penticton
49.1346,-119.4998,325.0,1.4,1.2,2021-07-22,1927,Terra,MODIS,48,6.03,308.8,18.0,D,0,Penticton
49.1385,-119.5188,326.4,1.4,1.2,2021-07-22,1927,Terra,MODIS,63,6.03,306.1,20.7,D,0,Penticton
49.1453,-119.4969,332.8,1.4,1.2,2021-07-22,1927,Terra,MODIS,84,6.03,305.6,34.3,D,0,Penticton
49.1422,-119.5114,336.3,1.4,1.2,2021-07-22,1927,Terra,MODIS,90,6.03,306.9,43.0,D,0,Penticton
49.1337,-119.4159,333.7,1.5,1.2,2021-07-22,1927,Terra,MODIS,72,6.03,299.6,45.4,D,0,Penticton
49.1343,-119.5086,333.0,1.3,1.1,2021-07-22,2115,Aqua,MODIS,85,6.03,312.1,24.6,D,0,Penticton
49.1478,-119.478,335.6,1.3,1.1,2021-07-22,2115,Aqua,MODIS,80,6.03,304.7,31.6,D,0,Penticton
49.1461,-119.4951,341.6,1.3,1.1,2021-07-22,2115,Aqua,MODIS,92,6.03,306.0,44.0,D,0,Penticton
49.1445,-119.5114,342.1,1.3,1.1,2021-07-22,2115,Aqua,MODIS,92,6.03,311.2,46.0,D,0,Penticton
49.3877,-119.423,340.3,1.3,1.1,2021-07-22,2115,Aqua,MODIS,91,6.03,293.6,60.0,D,0,Penticton
49.3859,-119.4412,349.6,1.3,1.1,2021-07-22,2115,Aqua,MODIS,96,6.03,298.6,83.8,D,0,Penticton
49.3841,-119.4591,328.5,1.3,1.1,2021-07-22,2115,Aqua,MODIS,71,6.03,299.6,27.7,D,0,Penticton
49.395,-119.433,333.6,1.3,1.1,2021-07-22,2115,Aqua,MODIS,88,6.03,291.5,48.6,D,0,Penticton
49.3933,-119.4508,314.5,1.3,1.1,2021-07-22,2115,Aqua,MODIS,50,6.03,294.0,15.3,D,0,Penticton
49.8487,-119.9722,339.9,1.3,1.1,2021-07-22,2115,Aqua,MODIS,69,6.03,300.9,55.6,D,0,Penticton
49.8469,-119.9901,333.1,1.3,1.1,2021-07-22,2115,Aqua,MODIS,76,6.03,297.9,40.1,D,0,Penticton
49.8587,-119.9751,381.2,1.3,1.1,2021-07-22,2115,Aqua,MODIS,94,6.03,301.4,221.6,D,0,Penticton
49.8569,-119.9931,363.4,1.3,1.1,2021-07-22,2115,Aqua,MODIS,100,6.03,304.8,131.0,D,0,Penticton
49.0355,-119.4026,346.8,1.3,1.1,2021-07-22,2115,Aqua,MODIS,81,6.03,307.9,69.0,D,0,Penticton
49.034,-119.4181,334.6,1.3,1.1,2021-07-22,2115,Aqua,MODIS,42,6.03,312.6,33.3,D,0,Penticton
49.033,-119.4081,334.6,1.3,1.1,2021-07-22,2115,Aqua,MODIS,45,6.03,309.3,39.7,D,0,Penticton
49.0446,-119.3957,343.0,1.3,1.1,2021-07-22,2115,Aqua,MODIS,73,6.03,298.1,61.7,D,0,Penticton
49.0431,-119.4116,357.8,1.3,1.1,2021-07-22,2115,Aqua,MODIS,98,6.03,308.7,109.0,D,0,Penticton
49.1039,-119.4288,336.0,1.3,1.1,2021-07-22,2115,Aqua,MODIS,65,6.03,298.8,38.9,D,0,Penticton
49.1161,-119.412,348.5,1.3,1.1,2021-07-22,2115,Aqua,MODIS,80,6.03,299.6,75.2,D,0,Penticton
49.1282,-119.3954,336.1,1.3,1.1,2021-07-22,2115,Aqua,MODIS,81,6.03,296.3,47.7,D,0,Penticton
49.1264,-119.4132,358.3,1.3,1.1,2021-07-22,2115,Aqua,MODIS,99,6.03,301.8,110.5,D,0,Penticton
49.1241,-119.4,334.8,1.3,1.1,2021-07-22,2115,Aqua,MODIS,73,6.03,295.2,42.8,D,0,Penticton
49.1224,-119.4175,338.7,1.3,1.1,2021-07-22,2115,Aqua,MODIS,72,6.03,300.7,47.9,D,0,Penticton
49.1343,-119.4024,333.4,1.3,1.1,2021-07-22,2115,Aqua,MODIS,77,6.03,300.1,39.7,D,0,Penticton
49.1325,-119.4205,332.7,1.3,1.1,2021-07-22,2115,Aqua,MODIS,58,6.03,301.0,34.4,D,0,Penticton
49.0481,-119.4024,301.9,2.7,1.6,2021-07-23,0459,Terra,MODIS,36,6.03,286.6,28.1,N,0,Penticton
49.1108,-119.3975,315.5,2.7,1.6,2021-07-23,0459,Terra,MODIS,90,6.03,286.8,65.3,N,0,Penticton
49.1022,-119.431,305.0,2.7,1.6,2021-07-23,0459,Terra,MODIS,37,6.03,287.5,30.9,N,0,Penticton
