latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
48.5137,-123.7058,303.4,1.6,1.2,2010-09-22,2140,Aqua,MODIS,53,6.03,286.0,10.9,D,0
49.5371,-123.9374,310.1,1.2,1.1,2010-09-30,1906,Terra,MODIS,53,6.03,285.5,13.6,D,0
49.5353,-123.9203,314.0,1.2,1.1,2010-09-30,1906,Terra,MODIS,70,6.03,286.3,17.1,D,0
49.5355,-123.9195,309.8,1.3,1.1,2010-09-30,2051,Aqua,MODIS,69,6.03,290.2,14.4,D,0
49.532,-123.9375,321.4,1.3,1.1,2010-09-30,2051,Aqua,MODIS,70,6.03,289.8,29.4,D,0
49.321,-122.2486,311.6,1.0,1.0,2010-10-05,1924,Terra,MODIS,68,6.03,285.0,13.8,D,0
49.3232,-122.2623,329.4,1.0,1.0,2010-10-05,1924,Terra,MODIS,65,6.03,285.3,31.9,D,0
49.322,-122.2543,307.6,1.0,1.0,2010-10-05,2110,Aqua,MODIS,62,6.03,286.3,9.7,D,0
49.3202,-122.2678,322.6,1.0,1.0,2010-10-05,2110,Aqua,MODIS,0,6.03,287.2,21.9,D,0
48.9095,-123.849,324.2,1.3,1.1,2010-10-10,1943,Terra,MODIS,83,6.03,281.1,37.4,D,0
48.9024,-123.8558,308.0,1.2,1.1,2010-10-10,2128,Aqua,MODIS,63,6.03,281.1,14.0,D,0
48.9452,-123.9151,342.9,1.2,1.1,2010-10-10,2128,Aqua,MODIS,93,6.03,283.5,64.8,D,0
48.9434,-123.9313,307.4,1.2,1.1,2010-10-10,2128,Aqua,MODIS,65,6.03,281.4,13.4,D,0
49.3792,-122.021,301.3,2.3,1.5,2010-10-13,1835,Terra,MODIS,46,6.03,285.4,19.6,D,0
49.3659,-122.0216,301.3,2.3,1.5,2010-10-13,1835,Terra,MODIS,46,6.03,285.2,20.1,D,0
49.3699,-122.0265,308.2,2.3,1.5,2010-10-13,1835,Terra,MODIS,67,6.03,285.4,33.2,D,0
48.6097,-123.9811,305.9,2.9,1.6,2010-10-13,1835,Terra,MODIS,62,6.03,288.3,41.8,D,0
48.6052,-123.996,309.9,3.1,1.7,2010-10-13,2013,Terra,MODIS,69,6.03,287.9,54.4,D,0
48.6043,-123.9905,311.4,3.1,1.7,2010-10-13,2013,Terra,MODIS,71,6.03,287.9,63.5,D,0
48.6059,-123.9656,305.5,3.3,1.7,2010-10-13,2021,Aqua,MODIS,62,6.03,286.0,47.5,D,0
49.3639,-122.0191,303.8,2.5,1.5,2010-10-13,2021,Aqua,MODIS,57,6.03,287.1,25.4,D,0
49.3768,-122.026,308.6,2.5,1.5,2010-10-13,2021,Aqua,MODIS,67,6.03,287.1,37.1,D,0
48.6064,-123.9918,300.3,1.4,1.2,2010-10-14,0545,Terra,MODIS,24,6.03,280.3,12.0,N,0
48.7754,-123.9835,300.4,2.1,1.4,2010-10-15,2001,Terra,MODIS,36,6.03,279.4,20.5,D,0
49.6752,-122.7273,311.3,1.2,1.1,2010-10-19,2122,Aqua,MODIS,71,6.03,283.4,15.4,D,0
49.3554,-122.331,300.8,2.0,1.4,2010-10-20,1841,Terra,MODIS,0,6.03,283.7,16.5,D,0
49.3536,-122.3382,308.9,2.0,1.4,2010-10-20,1841,Terra,MODIS,0,6.03,283.8,30.1,D,0
49.5338,-123.8999,311.9,2.4,1.5,2010-10-22,2007,Terra,MODIS,52,6.03,283.9,47.6,D,0
49.534,-123.8617,312.7,2.4,1.5,2010-10-22,2007,Terra,MODIS,55,6.03,280.9,46.0,D,0
49.5265,-123.871,327.5,2.4,1.5,2010-10-22,2007,Terra,MODIS,81,6.03,282.5,102.3,D,0
48.9746,-123.9224,331.6,1.1,1.0,2010-10-23,1912,Terra,MODIS,64,6.03,278.5,34.8,D,0
48.4038,-123.807,302.5,2.3,1.5,2010-10-27,2033,Aqua,MODIS,47,6.03,274.9,25.9,D,0
48.407,-123.8043,300.6,2.3,1.5,2010-10-27,2033,Aqua,MODIS,40,6.03,274.8,24.3,D,0
49.5147,-123.8481,301.6,1.4,1.2,2010-11-02,2134,Aqua,MODIS,48,6.03,282.4,11.2,D,0
49.7595,-123.7067,312.2,1.4,1.2,2010-11-02,2134,Aqua,MODIS,0,6.03,282.6,24.3,D,0
49.4666,-123.7225,307.9,1.8,1.3,2010-11-03,2039,Aqua,MODIS,0,6.03,279.6,24.8,D,2
49.0916,-122.5299,304.3,1.0,1.0,2011-04-15,1924,Terra,MODIS,58,6.03,287.2,6.5,D,0
49.1839,-123.1383,303.9,1.3,1.1,2011-05-04,0622,Terra,MODIS,58,6.03,278.6,13.3,N,2
49.1856,-123.1211,357.6,1.3,1.1,2011-05-04,0622,Terra,MODIS,100,6.03,280.4,117.7,N,2
49.7367,-123.0409,301.3,1.8,1.3,2011-05-20,2140,Aqua,MODIS,32,6.03,288.9,10.7,D,0
49.1381,-123.0012,305.0,1.4,1.2,2011-06-22,2044,Aqua,MODIS,0,6.03,292.0,5.3,D,2
49.174,-122.6652,307.4,2.5,1.5,2011-07-28,1835,Terra,MODIS,50,6.03,291.6,17.7,D,2
49.0441,-123.9574,300.4,1.1,1.0,2011-08-30,2102,Aqua,MODIS,0,6.03,282.5,2.7,D,0
48.7284,-123.8292,327.3,1.1,1.0,2011-10-01,2102,Aqua,MODIS,70,6.03,276.0,31.8,D,0
48.6989,-123.8326,327.5,1.1,1.0,2011-10-01,2102,Aqua,MODIS,70,6.03,276.4,30.9,D,0
48.7085,-123.6933,318.7,1.3,1.1,2011-10-03,2050,Aqua,MODIS,70,6.03,279.6,27.1,D,0
48.9742,-123.9566,303.9,1.1,1.0,2011-10-04,0615,Terra,MODIS,52,6.03,278.4,9.5,N,0
48.9651,-123.954,300.9,1.1,1.0,2011-10-04,0615,Terra,MODIS,35,6.03,278.6,8.1,N,0
48.9669,-123.9395,306.1,1.1,1.0,2011-10-04,0615,Terra,MODIS,67,6.03,278.7,11.1,N,0
48.8552,-123.9221,303.4,1.1,1.1,2011-10-06,1936,Terra,MODIS,53,6.03,273.7,10.2,D,0
48.4868,-123.6649,347.5,1.1,1.0,2011-10-06,2121,Aqua,MODIS,0,6.03,282.5,63.4,D,0
48.6162,-123.9874,334.1,1.2,1.1,2011-10-08,0551,Terra,MODIS,100,6.03,280.0,48.6,N,0
48.617,-123.9925,338.1,1.2,1.1,2011-10-08,0551,Terra,MODIS,100,6.03,280.3,56.8,N,0
48.6326,-123.8579,313.2,2.6,1.5,2011-10-09,2007,Terra,MODIS,50,6.03,279.4,58.1,D,0
48.6243,-123.8249,322.8,2.6,1.6,2011-10-09,2007,Terra,MODIS,66,6.03,279.4,93.3,D,0
48.6245,-123.8275,325.3,3.8,1.8,2011-10-09,2014,Aqua,MODIS,74,6.03,281.3,172.4,D,0
48.6115,-123.8726,324.3,3.8,1.8,2011-10-09,2014,Aqua,MODIS,77,6.03,280.0,165.9,D,0
48.6165,-123.8255,317.5,3.8,1.8,2011-10-09,2014,Aqua,MODIS,59,6.03,281.0,114.8,D,0
48.6301,-123.8401,319.6,3.8,1.8,2011-10-09,2014,Aqua,MODIS,54,6.03,279.2,129.4,D,0
49.6947,-123.5891,312.7,1.4,1.2,2011-10-12,1859,Terra,MODIS,39,6.03,279.7,23.2,D,0
48.4037,-123.8664,316.0,1.4,1.2,2011-10-12,1900,Terra,MODIS,63,6.03,281.7,24.5,D,0
49.7046,-123.5953,304.3,1.3,1.1,2011-10-13,1942,Terra,MODIS,55,6.03,280.4,13.4,D,0
48.5011,-123.8433,302.3,1.3,1.1,2011-10-13,1942,Terra,MODIS,18,6.03,279.3,9.8,D,0
48.5042,-123.8469,308.9,1.3,1.1,2011-10-13,1942,Terra,MODIS,54,6.03,280.5,16.2,D,0
48.5071,-123.8441,311.2,1.2,1.1,2011-10-13,2127,Aqua,MODIS,60,6.03,274.2,16.7,D,0
48.5054,-123.8596,314.4,1.2,1.1,2011-10-13,2127,Aqua,MODIS,71,6.03,274.5,19.7,D,0
49.6995,-123.9212,322.4,1.2,1.1,2011-10-13,2127,Aqua,MODIS,77,6.03,281.4,30.2,D,0
48.4211,-123.8177,330.2,2.3,1.5,2011-10-14,2032,Aqua,MODIS,65,6.03,276.4,101.3,D,0
48.8945,-123.8238,303.4,1.1,1.0,2011-10-15,1930,Terra,MODIS,53,6.03,281.8,9.5,D,0
48.8924,-123.8213,309.9,1.0,1.0,2011-10-15,2115,Aqua,MODIS,69,6.03,283.0,12.7,D,0
49.7844,-122.209,340.6,1.0,1.0,2011-10-17,1918,Terra,MODIS,92,6.03,282.8,47.5,D,0
49.7826,-122.2115,327.7,1.0,1.0,2011-10-17,2103,Aqua,MODIS,85,6.03,283.8,29.3,D,0
49.9438,-123.7796,304.6,4.2,1.9,2011-10-18,1822,Terra,MODIS,56,6.03,283.6,60.6,D,0
49.9268,-123.7833,301.8,4.2,1.9,2011-10-18,1822,Terra,MODIS,35,6.03,281.7,47.4,D,0
49.9412,-123.7881,308.9,4.2,1.9,2011-10-18,1822,Terra,MODIS,64,6.03,283.4,86.1,D,0
49.6522,-122.6717,301.0,3.6,1.8,2011-10-18,1822,Terra,MODIS,43,6.03,284.2,40.5,D,0
49.6507,-122.6116,309.1,3.6,1.8,2011-10-18,1822,Terra,MODIS,59,6.03,284.1,72.2,D,0
49.9353,-123.7994,313.1,2.0,1.4,2011-10-18,2000,Terra,MODIS,73,6.03,284.5,37.6,D,0
49.9295,-123.7746,302.9,2.0,1.4,2011-10-18,2000,Terra,MODIS,39,6.03,282.9,19.1,D,0
49.9234,-123.8049,310.4,2.0,1.4,2011-10-18,2000,Terra,MODIS,49,6.03,283.1,30.5,D,0
49.6416,-122.6568,304.5,3.6,1.8,2011-10-18,2008,Aqua,MODIS,59,6.03,284.8,56.5,D,0
49.9308,-123.7803,306.7,4.0,1.9,2011-10-18,2008,Aqua,MODIS,60,6.03,282.9,77.2,D,0
49.93,-123.7727,300.7,2.0,1.4,2011-10-18,2146,Aqua,MODIS,30,6.03,279.3,16.0,D,0
49.9284,-123.797,316.7,2.0,1.4,2011-10-18,2146,Aqua,MODIS,77,6.03,283.4,46.2,D,0
49.9267,-123.8225,302.6,2.0,1.4,2011-10-18,2146,Aqua,MODIS,41,6.03,281.7,17.7,D,0
48.8312,-123.8527,300.1,2.4,1.5,2011-10-23,1841,Terra,MODIS,28,6.03,280.0,25.9,D,0
49.9354,-123.7903,312.3,1.0,1.0,2011-10-24,2109,Aqua,MODIS,0,6.03,273.0,15.2,D,0
49.498,-123.8022,314.6,1.7,1.3,2011-10-27,1954,Terra,MODIS,61,6.03,270.4,36.1,D,0
48.4057,-123.8353,309.4,1.6,1.2,2011-10-27,2139,Aqua,MODIS,65,6.03,278.1,23.0,D,0
49.4959,-123.811,310.2,1.6,1.3,2011-10-27,2140,Aqua,MODIS,42,6.03,278.5,22.6,D,0
49.5051,-123.8371,327.2,1.6,1.3,2011-10-27,2140,Aqua,MODIS,83,6.03,278.0,54.6,D,0
49.6238,-123.1829,313.6,1.7,1.3,2011-10-27,2140,Aqua,MODIS,56,6.03,276.3,37.3,D,0
49.4526,-123.6829,322.5,1.0,1.0,2011-10-31,1930,Terra,MODIS,82,6.03,281.7,25.4,D,0
48.9796,-123.8805,319.7,1.0,1.0,2011-10-31,1930,Terra,MODIS,80,6.03,280.1,22.7,D,0
48.9773,-123.8665,323.6,1.0,1.0,2011-10-31,1930,Terra,MODIS,82,6.03,280.3,26.8,D,0
48.3984,-123.706,305.6,1.1,1.0,2011-10-31,1930,Terra,MODIS,54,6.03,282.6,10.8,D,0
48.979,-123.8691,338.4,1.0,1.0,2011-10-31,2115,Aqua,MODIS,91,6.03,281.0,45.0,D,0
48.9771,-123.8827,353.3,1.0,1.0,2011-10-31,2115,Aqua,MODIS,97,6.03,282.7,74.2,D,0
49.4479,-123.6877,344.9,1.0,1.0,2011-10-31,2115,Aqua,MODIS,82,6.03,283.3,56.4,D,0
49.4461,-123.7014,303.4,1.0,1.0,2011-10-31,2115,Aqua,MODIS,0,6.03,282.8,7.8,D,0
48.7206,-123.6772,313.8,1.1,1.0,2012-04-26,2104,Aqua,MODIS,49,6.03,285.6,14.0,D,0
49.1721,-122.6712,311.9,2.0,1.4,2012-07-25,1955,Terra,MODIS,70,6.03,298.3,18.6,D,2
48.6679,-123.4173,316.2,1.2,1.1,2012-08-02,1906,Terra,MODIS,0,6.03,295.2,11.4,D,0
49.4051,-123.5182,306.0,1.5,1.2,2012-08-03,1949,Terra,MODIS,0,6.03,296.0,10.6,D,0
49.1758,-122.6671,307.5,2.0,1.4,2012-08-10,1955,Terra,MODIS,40,6.03,294.4,11.0,D,2
48.6268,-123.8214,320.9,1.2,1.1,2012-09-22,1937,Terra,MODIS,80,6.03,291.2,23.9,D,0
48.6273,-123.8189,325.2,1.1,1.0,2012-09-22,2121,Aqua,MODIS,84,6.03,292.6,25.2,D,0
48.6255,-123.8333,302.5,1.1,1.0,2012-09-22,2121,Aqua,MODIS,52,6.03,291.8,5.3,D,0
48.6313,-123.8099,300.5,1.5,1.2,2012-09-23,1054,Aqua,MODIS,29,6.03,280.7,14.9,N,0
48.4146,-123.9523,335.7,1.7,1.3,2012-10-23,1854,Terra,MODIS,66,6.03,279.6,83.7,D,0
48.4127,-123.9298,332.5,1.6,1.3,2012-10-23,1854,Terra,MODIS,70,6.03,279.1,73.8,D,0
49.9945,-123.9332,315.5,1.1,1.1,2012-10-28,2057,Aqua,MODIS,57,6.03,279.1,21.3,D,0
48.6216,-123.5863,307.2,1.6,1.2,2012-11-07,1949,Terra,MODIS,65,6.03,278.0,20.7,D,0
48.6139,-123.583,328.0,1.4,1.2,2012-11-07,2133,Aqua,MODIS,70,6.03,278.8,43.4,D,0
48.6244,-123.5838,329.7,1.4,1.2,2012-11-07,2133,Aqua,MODIS,61,6.03,279.8,45.8,D,0
48.6211,-123.5693,326.0,1.4,1.2,2012-11-07,2133,Aqua,MODIS,64,6.03,279.9,39.6,D,0
48.6192,-123.5888,324.7,1.4,1.2,2012-11-07,2133,Aqua,MODIS,69,6.03,279.6,37.8,D,0
49.0118,-123.889,301.0,1.7,1.3,2012-11-08,1853,Terra,MODIS,44,6.03,278.4,16.9,D,0
49.0066,-123.8977,310.6,1.9,1.3,2012-11-08,2038,Aqua,MODIS,70,6.03,279.0,34.9,D,0
48.9855,-123.9912,305.5,1.9,1.3,2012-11-08,2038,Aqua,MODIS,62,6.03,275.6,28.8,D,0
48.8837,-123.8062,306.6,1.0,1.0,2012-11-09,0603,Terra,MODIS,69,6.03,274.6,12.3,N,0
48.8926,-123.8088,315.4,1.0,1.0,2012-11-09,0603,Terra,MODIS,91,6.03,273.5,18.3,N,0
48.9015,-123.8117,326.0,1.0,1.0,2012-11-09,0603,Terra,MODIS,100,6.03,271.9,28.7,N,0
48.8995,-123.825,311.9,1.0,1.0,2012-11-09,0603,Terra,MODIS,84,6.03,270.2,15.4,N,0
48.9023,-123.8099,313.7,1.2,1.1,2012-11-09,1011,Aqua,MODIS,88,6.03,270.2,22.9,N,0
48.9009,-123.8151,310.1,1.2,1.1,2012-11-09,1011,Aqua,MODIS,79,6.03,269.2,19.6,N,0
48.9465,-123.9467,300.5,1.1,1.1,2012-11-09,1936,Terra,MODIS,38,6.03,272.4,10.6,D,0
48.9377,-123.9412,310.0,1.1,1.0,2012-11-09,2121,Aqua,MODIS,69,6.03,272.4,15.7,D,0
48.9468,-123.9436,337.2,1.1,1.0,2012-11-09,2121,Aqua,MODIS,90,6.03,274.2,47.0,D,0
49.8591,-123.1528,303.2,1.4,1.2,2012-11-15,2045,Aqua,MODIS,55,6.03,277.7,15.6,D,0
48.6629,-123.4164,302.5,1.8,1.3,2013-04-01,2039,Aqua,MODIS,0,6.03,286.0,13.1,D,0
48.6689,-123.424,305.1,1.8,1.3,2013-04-01,2039,Aqua,MODIS,0,6.03,286.0,17.1,D,0
48.6671,-123.4196,304.7,1.2,1.1,2013-05-01,1906,Terra,MODIS,0,6.03,284.6,7.0,D,0
49.1771,-122.6954,315.9,1.0,1.0,2013-07-09,1924,Terra,MODIS,46,6.03,301.6,6.6,D,2
49.2915,-122.3673,313.5,4.2,1.9,2013-07-28,1817,Terra,MODIS,0,6.03,288.5,99.3,D,0
49.2941,-122.3622,314.8,4.2,1.9,2013-07-28,1817,Terra,MODIS,0,6.03,288.4,107.2,D,0
49.6048,-122.6639,321.8,1.3,1.1,2013-07-30,2128,Aqua,MODIS,78,6.03,297.8,23.8,D,0
49.6067,-122.644,322.9,1.3,1.1,2013-07-30,2128,Aqua,MODIS,79,6.03,298.1,25.1,D,0
48.9104,-123.7372,309.3,1.1,1.0,2013-08-01,1931,Terra,MODIS,51,6.03,298.1,7.1,D,2
48.671,-123.8785,301.7,1.1,1.0,2013-09-09,2121,Aqua,MODIS,14,6.03,290.8,2.9,D,0
48.6613,-123.429,301.2,1.9,1.4,2013-09-14,1955,Terra,MODIS,0,6.03,289.7,7.7,D,0
48.5476,-123.7719,302.7,1.2,1.1,2013-09-25,1937,Terra,MODIS,53,6.03,284.5,9.1,D,0
48.9229,-123.9987,302.8,2.4,1.5,2013-09-26,1842,Terra,MODIS,54,6.03,284.1,26.8,D,0
48.4481,-123.9123,341.9,1.2,1.1,2013-10-02,2128,Aqua,MODIS,69,6.03,269.5,62.5,D,0
48.8458,-123.7716,301.5,1.3,1.1,2013-10-08,2051,Aqua,MODIS,47,6.03,282.2,10.6,D,0
49.3805,-122.0006,310.7,1.1,1.1,2013-10-08,2051,Aqua,MODIS,66,6.03,280.9,15.8,D,0
49.3833,-122.0074,301.7,1.1,1.1,2013-10-08,2051,Aqua,MODIS,46,6.03,281.5,9.7,D,0
49.6609,-122.6816,302.7,1.6,1.2,2013-10-09,2134,Aqua,MODIS,34,6.03,277.7,12.3,D,0
49.736,-122.3218,314.8,1.6,1.3,2013-10-09,2134,Aqua,MODIS,75,6.03,278.3,34.5,D,0
49.5936,-122.614,321.7,1.0,1.0,2013-10-15,1912,Terra,MODIS,81,6.03,282.3,23.2,D,0
49.6675,-123.5609,316.8,1.2,1.1,2013-10-16,0622,Terra,MODIS,94,6.03,280.1,25.4,N,0
49.9351,-123.7804,311.3,1.7,1.3,2013-10-16,1955,Terra,MODIS,65,6.03,282.0,26.4,D,0
49.9244,-123.787,323.5,1.7,1.3,2013-10-16,1955,Terra,MODIS,78,6.03,280.4,50.7,D,0
49.9266,-123.7901,324.9,1.7,1.3,2013-10-16,1955,Terra,MODIS,68,6.03,280.6,51.1,D,0
49.9267,-123.7905,338.4,1.6,1.3,2013-10-16,2140,Aqua,MODIS,91,6.03,285.0,90.0,D,0
49.925,-123.8118,302.9,1.6,1.3,2013-10-16,2140,Aqua,MODIS,54,6.03,284.5,15.1,D,0
49.9313,-123.8166,313.9,1.4,1.2,2013-10-17,1859,Terra,MODIS,74,6.03,284.6,25.7,D,0
49.9293,-123.7957,306.0,1.4,1.2,2013-10-17,1859,Terra,MODIS,63,6.03,283.1,15.6,D,0
49.9275,-123.8187,306.3,1.5,1.2,2013-10-17,2045,Aqua,MODIS,63,6.03,286.1,16.7,D,0
49.9234,-123.8388,312.1,1.5,1.2,2013-10-17,2045,Aqua,MODIS,63,6.03,285.6,23.8,D,0
48.8787,-123.7293,306.2,1.2,1.1,2013-11-03,2128,Aqua,MODIS,63,6.03,279.2,13.5,D,0
49.5615,-123.8575,312.8,1.0,1.0,2013-11-14,1924,Terra,MODIS,73,6.03,279.2,14.1,D,0
49.5595,-123.8439,323.4,1.0,1.0,2013-11-14,1924,Terra,MODIS,82,6.03,280.0,23.6,D,0
49.5527,-123.8605,307.3,1.0,1.0,2013-11-14,1924,Terra,MODIS,28,6.03,279.4,9.6,D,0
49.5532,-123.8477,342.4,1.0,1.0,2013-11-14,2110,Aqua,MODIS,93,6.03,282.4,51.4,D,0
49.5512,-123.8612,315.0,1.0,1.0,2013-11-14,2110,Aqua,MODIS,75,6.03,280.9,16.8,D,0
48.6891,-123.6981,311.2,1.8,1.3,2013-11-17,1955,Terra,MODIS,31,6.03,279.2,30.8,D,0
48.6835,-123.6727,321.0,1.9,1.3,2013-11-17,1955,Terra,MODIS,65,6.03,279.4,50.9,D,0
48.711,-123.7077,313.6,1.8,1.3,2013-11-17,1955,Terra,MODIS,32,6.03,279.5,33.5,D,0
48.6743,-123.6842,313.6,1.6,1.3,2013-11-17,2141,Aqua,MODIS,39,6.03,278.7,30.6,D,0
48.6855,-123.6873,333.2,1.6,1.3,2013-11-17,2141,Aqua,MODIS,85,6.03,279.3,72.7,D,0
48.8709,-123.9318,319.1,1.3,1.1,2013-11-19,1943,Terra,MODIS,79,6.03,271.2,30.9,D,0
48.8678,-123.9156,304.8,1.3,1.1,2013-11-19,1943,Terra,MODIS,58,6.03,273.0,14.9,D,0
48.7137,-123.6097,300.5,1.3,1.1,2013-11-19,1943,Terra,MODIS,38,6.03,278.6,12.2,D,0
48.8787,-123.943,309.8,1.2,1.1,2013-11-19,2128,Aqua,MODIS,69,6.03,275.2,17.7,D,0
48.8586,-123.8555,314.6,1.2,1.1,2013-11-19,2128,Aqua,MODIS,75,6.03,276.4,22.8,D,0
48.8516,-123.9192,306.8,1.2,1.1,2013-11-19,2128,Aqua,MODIS,64,6.03,276.5,15.0,D,0
48.8499,-123.9349,303.2,1.2,1.1,2013-11-19,2128,Aqua,MODIS,55,6.03,276.7,12.4,D,0
48.8708,-123.9246,350.5,1.2,1.1,2013-11-19,2128,Aqua,MODIS,96,6.03,277.7,84.7,D,0
48.869,-123.941,329.0,1.2,1.1,2013-11-19,2128,Aqua,MODIS,79,6.03,276.1,38.6,D,0
49.5247,-122.0116,331.4,1.3,1.1,2013-11-28,1937,Terra,MODIS,87,6.03,279.4,50.0,D,0
48.5192,-123.8477,310.2,1.2,1.1,2013-11-28,1937,Terra,MODIS,70,6.03,281.7,16.2,D,0
48.5163,-123.8322,304.0,1.2,1.1,2013-11-28,1937,Terra,MODIS,58,6.03,281.0,11.1,D,0
48.5178,-123.8505,300.3,1.1,1.0,2013-11-28,2122,Aqua,MODIS,35,6.03,274.1,7.8,D,0
48.7464,-123.7582,300.6,1.1,1.0,2013-12-02,1912,Terra,MODIS,39,6.03,274.9,9.6,D,0
48.7023,-123.7099,323.2,1.1,1.0,2013-12-02,1912,Terra,MODIS,82,6.03,274.7,28.6,D,0
48.4079,-123.9174,305.2,1.6,1.2,2013-12-03,2141,Aqua,MODIS,57,6.03,274.6,22.3,D,0
48.4492,-123.9099,316.3,1.4,1.2,2013-12-04,1900,Terra,MODIS,77,6.03,271.7,32.5,D,0
48.4428,-123.9097,306.4,1.6,1.2,2013-12-04,2045,Aqua,MODIS,49,6.03,272.2,22.3,D,0
48.4536,-123.9146,322.9,1.6,1.2,2013-12-04,2045,Aqua,MODIS,82,6.03,272.7,51.1,D,0
48.4547,-123.9084,303.7,1.1,1.0,2013-12-07,1931,Terra,MODIS,56,6.03,267.4,11.9,D,0
48.4517,-123.9148,306.4,1.0,1.0,2013-12-07,2116,Aqua,MODIS,45,6.03,268.4,11.9,D,0
48.4606,-123.9176,313.0,1.0,1.0,2013-12-07,2116,Aqua,MODIS,73,6.03,268.2,17.1,D,0
49.6096,-123.9973,312.6,1.2,1.1,2014-02-07,1943,Terra,MODIS,60,6.03,267.1,22.8,D,0
49.1267,-122.608,321.1,1.0,1.0,2014-04-30,2116,Aqua,MODIS,81,6.03,295.1,15.6,D,0
49.1249,-122.6222,309.7,1.0,1.0,2014-04-30,2116,Aqua,MODIS,57,6.03,295.7,4.7,D,0
48.8038,-123.7756,337.8,1.3,1.1,2014-05-30,1944,Terra,MODIS,69,6.03,288.1,58.6,D,0
48.799,-123.7789,306.0,1.1,1.0,2014-06-01,1931,Terra,MODIS,39,6.03,295.3,5.0,D,0
49.484,-123.7309,306.9,1.3,1.1,2014-07-01,1943,Terra,MODIS,28,6.03,296.2,5.6,D,0
49.9974,-122.0021,319.2,2.0,1.4,2014-07-15,2140,Aqua,MODIS,72,6.03,302.7,28.9,D,0
49.9999,-122.01,317.2,2.0,1.4,2014-07-15,2140,Aqua,MODIS,69,6.03,302.5,22.6,D,0
49.9948,-122.0021,318.2,1.4,1.2,2014-07-17,2128,Aqua,MODIS,75,6.03,298.8,19.8,D,0
49.062,-122.1616,307.2,1.0,1.0,2014-08-22,1919,Terra,MODIS,52,6.03,295.2,4.3,D,0
48.99,-123.828,308.9,1.1,1.1,2014-08-27,1937,Terra,MODIS,40,6.03,297.6,6.4,D,0
48.3812,-123.5641,311.6,1.1,1.0,2014-09-12,2122,Aqua,MODIS,70,6.03,295.8,8.7,D,0
48.3794,-123.5785,310.6,1.1,1.0,2014-09-12,2122,Aqua,MODIS,69,6.03,295.0,8.0,D,0
49.2856,-122.216,326.9,1.1,1.0,2014-09-14,0552,Terra,MODIS,100,6.03,289.0,29.0,N,0
49.0318,-122.7004,329.0,1.0,1.0,2014-09-14,1925,Terra,MODIS,85,6.03,299.2,23.8,D,0
49.0096,-122.6213,311.0,1.0,1.0,2014-09-14,1925,Terra,MODIS,68,6.03,298.4,6.1,D,0
49.0013,-122.3992,312.6,1.1,1.0,2014-09-16,2057,Aqua,MODIS,71,6.03,297.3,6.6,D,0
48.8969,-123.7146,302.7,1.1,1.0,2014-09-28,2122,Aqua,MODIS,50,6.03,292.2,4.1,D,0
48.9021,-123.7184,304.4,1.2,1.1,2014-09-30,0552,Terra,MODIS,60,6.03,282.8,11.2,N,0
48.8973,-123.7172,302.2,1.0,1.0,2014-09-30,1925,Terra,MODIS,32,6.03,287.4,4.6,D,0
48.8952,-123.7037,302.6,1.0,1.0,2014-09-30,1925,Terra,MODIS,42,6.03,289.0,4.8,D,0
49.2962,-122.008,303.6,1.1,1.0,2014-10-07,2115,Aqua,MODIS,53,6.03,286.9,6.7,D,0
49.2944,-122.0226,300.1,1.1,1.0,2014-10-07,2115,Aqua,MODIS,25,6.03,285.3,4.9,D,0
49.8182,-123.9795,305.3,1.3,1.1,2014-10-09,0546,Terra,MODIS,64,6.03,284.5,13.6,N,0
49.8277,-123.9854,314.0,1.3,1.1,2014-10-09,0546,Terra,MODIS,88,6.03,284.4,22.3,N,0
49.6196,-123.9683,310.9,2.0,1.4,2014-10-26,2001,Terra,MODIS,67,6.03,280.8,36.6,D,0
49.6217,-123.9621,318.8,2.0,1.4,2014-10-26,2001,Terra,MODIS,54,6.03,280.8,50.5,D,0
49.6143,-123.9457,309.6,2.0,1.4,2014-10-26,2001,Terra,MODIS,65,6.03,278.6,34.2,D,0
48.9885,-123.9554,318.6,1.9,1.3,2014-10-29,2039,Aqua,MODIS,70,6.03,280.2,46.5,D,0
48.9928,-123.9622,322.7,1.9,1.3,2014-10-29,2039,Aqua,MODIS,75,6.03,280.6,56.8,D,0
48.9879,-123.9316,311.9,1.0,1.0,2014-10-30,0604,Terra,MODIS,84,6.03,276.9,15.3,N,0
48.9859,-123.9451,309.3,1.0,1.0,2014-10-30,0604,Terra,MODIS,77,6.03,277.3,13.4,N,0
49.6974,-123.5984,308.4,1.0,1.0,2014-11-01,1925,Terra,MODIS,63,6.03,279.2,11.6,D,0
49.7151,-123.5922,328.1,1.0,1.0,2014-11-01,1925,Terra,MODIS,85,6.03,280.0,29.0,D,0
49.7233,-123.598,301.5,1.7,1.3,2014-11-02,0635,Terra,MODIS,42,6.03,274.4,19.6,N,0
48.4271,-123.8346,325.4,1.6,1.2,2014-11-04,2140,Aqua,MODIS,79,6.03,278.7,50.1,D,0
