latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type,weather_code,temperature_2m_max,temperature_2m_min,temperature_2m_mean,apparent_temperature_max,apparent_temperature_min,apparent_temperature_mean,daylight_duration,sunshine_duration,precipitation_sum,rain_sum,snowfall_sum,precipitation_hours,wind_speed_10m_max,wind_gusts_10m_max,wind_direction_10m_dominant,shortwave_radiation_sum,et0_fao_evapotranspiration
48.9387,-123.8625,320.5,2.2,1.4,2020-11-07,2033,Aqua,MODIS,0,6.03,272.9,68.2,D,0,3.0,8.2305,2.2805,4.77425,3.3856773,-1.6746161,1.0079736,34168.176,28931.15,0.0,0.0,0.0,0.0,20.948164,36.36,313.9044,7.35,1.1358299
48.9546,-123.9242,310.3,3.9,1.8,2020-11-07,2211,Aqua,MODIS,35,6.03,274.5,98.5,D,0,3.0,8.2305,2.2805,4.77425,3.3856773,-1.6746161,1.0079736,34168.176,28931.15,0.0,0.0,0.0,0.0,20.948164,36.36,313.9044,7.35,1.1358299
48.9396,-123.8562,302.6,1.1,1.0,2020-11-08,557,Terra,MODIS,50,6.03,271.9,11.4,N,0,0.0,7.3305,1.5304999,4.395083,4.1946983,-2.2304668,0.2300065,33988.168,29409.85,0.0,0.0,0.0,0.0,23.584808,39.96,315.61786,8.41,1.3770489
48.4234,-123.9356,301.2,1.0,1.0,2020-11-08,2115,Aqua,MODIS,45,6.03,277.9,8.1,D,0,0.0,7.3305,1.5304999,4.395083,4.1946983,-2.2304668,0.2300065,33988.168,29409.85,0.0,0.0,0.0,0.0,23.584808,39.96,315.61786,8.41,1.3770489
49.0362,-122.1426,307.9,1.1,1.0,2021-04-12,2057,Aqua,MODIS,66,6.03,290.0,7.8,D,0,3.0,11.6305,1.9805,7.153416,7.761074,-1.3170457,3.8449135,48915.074,44993.168,0.0,0.0,0.0,0.0,22.476227,39.6,315.1285,22.88,2.7347877
49.021,-122.3392,306.8,1.1,1.0,2021-04-12,2057,Aqua,MODIS,56,6.03,290.7,5.8,D,0,3.0,11.6305,1.9805,7.153416,7.761074,-1.3170457,3.8449135,48915.074,44993.168,0.0,0.0,0.0,0.0,22.476227,39.6,315.1285,22.88,2.7347877
49.1017,-122.0253,305.2,1.0,1.0,2021-04-12,2057,Aqua,MODIS,47,6.03,289.1,5.4,D,0,3.0,11.6305,1.9805,7.153416,7.761074,-1.3170457,3.8449135,48915.074,44993.168,0.0,0.0,0.0,0.0,22.476227,39.6,315.1285,22.88,2.7347877
49.0543,-122.4279,302.1,1.1,1.0,2021-04-12,2057,Aqua,MODIS,50,6.03,290.8,3.7,D,0,3.0,11.6305,1.9805,7.153416,7.761074,-1.3170457,3.8449135,48915.074,44993.168,0.0,0.0,0.0,0.0,22.476227,39.6,315.1285,22.88,2.7347877
49.1275,-122.4314,305.9,1.1,1.0,2021-04-12,2057,Aqua,MODIS,62,6.03,290.1,7.2,D,0,3.0,11.6305,1.9805,7.153416,7.761074,-1.3170457,3.8449135,48915.074,44993.168,0.0,0.0,0.0,0.0,22.476227,39.6,315.1285,22.88,2.7347877
49.1542,-122.6452,310.8,1.5,1.2,2021-04-20,627,Terra,MODIS,81,6.03,281.3,24.6,N,0,1.0,16.4305,5.5805,12.053416,15.339754,2.390543,10.198839,50577.023,46424.117,0.0,0.0,0.0,0.0,12.224107,23.759998,285.48862,24.38,3.5590446
49.1526,-122.6383,321.2,1.5,1.2,2021-04-20,627,Terra,MODIS,100,6.03,281.2,40.9,N,2,1.0,16.4305,5.5805,12.053416,15.339754,2.390543,10.198839,50577.023,46424.117,0.0,0.0,0.0,0.0,12.224107,23.759998,285.48862,24.38,3.5590446
49.1507,-122.659,319.1,1.5,1.2,2021-04-20,627,Terra,MODIS,98,6.03,281.0,37.1,N,0,1.0,16.4305,5.5805,12.053416,15.339754,2.390543,10.198839,50577.023,46424.117,0.0,0.0,0.0,0.0,12.224107,23.759998,285.48862,24.38,3.5590446
49.1731,-122.6769,319.6,1.4,1.2,2021-06-02,1940,Terra,MODIS,28,6.03,305.5,16.2,D,2,3.0,23.9305,16.280499,20.018002,26.417929,16.785755,21.106758,57584.27,51046.676,0.0,0.0,0.0,0.0,10.739833,24.119999,141.34018,28.08,4.8446536
49.4039,-123.5197,303.3,1.3,1.1,2021-06-18,1940,Terra,MODIS,0,6.03,290.6,6.1,D,2,3.0,18.6805,12.330501,15.713833,21.082933,11.3033905,15.843743,58459.59,51803.234,0.0,0.0,0.0,0.0,13.397612,26.64,237.10762,27.49,4.16763
49.4831,-123.7251,312.3,1.0,1.0,2021-07-24,1915,Terra,MODIS,54,6.03,300.0,8.6,D,0,0.0,23.7305,15.580501,19.988832,24.786066,16.324144,20.563107,55685.84,51479.445,0.0,0.0,0.0,0.0,13.708391,31.68,254.6338,27.08,4.7332196
49.9431,-123.2875,308.3,2.0,1.4,2021-08-04,524,Terra,MODIS,74,6.03,291.2,24.0,N,0,2.0,26.280499,16.030499,21.180502,27.653072,15.904398,21.817291,53869.44,49282.7,0.0,0.0,0.0,0.0,12.074766,25.919998,149.58043,25.7,4.8271456
49.9469,-123.2861,300.8,4.2,1.9,2021-08-04,702,Terra,MODIS,34,6.03,289.1,40.8,N,0,2.0,26.280499,16.030499,21.180502,27.653072,15.904398,21.817291,53869.44,49282.7,0.0,0.0,0.0,0.0,12.074766,25.919998,149.58043,25.7,4.8271456
48.8621,-123.7944,315.9,1.8,1.3,2021-08-06,1101,Aqua,MODIS,92,6.03,288.0,38.1,N,0,51.0,22.030499,17.3305,19.934666,21.832354,16.676605,19.332157,53504.832,36264.582,1.0,1.0,0.0,5.0,22.027763,36.36,263.70132,18.13,3.7023659
48.8722,-123.8069,305.0,1.8,1.3,2021-08-06,1101,Aqua,MODIS,62,6.03,287.4,19.7,N,0,51.0,22.030499,17.3305,19.934666,21.832354,16.676605,19.332157,53504.832,36264.582,1.0,1.0,0.0,5.0,22.027763,36.36,263.70132,18.13,3.7023659
48.8674,-123.7857,309.7,1.8,1.3,2021-08-06,1101,Aqua,MODIS,78,6.03,287.2,26.6,N,0,51.0,22.030499,17.3305,19.934666,21.832354,16.676605,19.332157,53504.832,36264.582,1.0,1.0,0.0,5.0,22.027763,36.36,263.70132,18.13,3.7023659
49.0169,-123.8936,307.2,1.8,1.3,2021-08-19,1951,Terra,MODIS,26,6.03,294.1,9.7,D,0,3.0,21.530499,15.330501,17.993,22.367077,15.999094,18.590694,51009.84,46306.527,0.0,0.0,0.0,0.0,12.758432,25.56,108.04788,14.81,2.5668325
49.0124,-123.8895,313.3,1.8,1.3,2021-08-19,1951,Terra,MODIS,71,6.03,294.4,20.0,D,0,3.0,21.530499,15.330501,17.993,22.367077,15.999094,18.590694,51009.84,46306.527,0.0,0.0,0.0,0.0,12.758432,25.56,108.04788,14.81,2.5668325
49.0078,-123.9093,334.8,1.6,1.2,2021-08-19,2140,Aqua,MODIS,88,6.03,298.7,60.3,D,0,3.0,21.530499,15.330501,17.993,22.367077,15.999094,18.590694,51009.84,46306.527,0.0,0.0,0.0,0.0,12.758432,25.56,108.04788,14.81,2.5668325
49.0096,-123.8865,339.0,1.6,1.2,2021-08-19,2140,Aqua,MODIS,86,6.03,296.9,72.0,D,0,3.0,21.530499,15.330501,17.993,22.367077,15.999094,18.590694,51009.84,46306.527,0.0,0.0,0.0,0.0,12.758432,25.56,108.04788,14.81,2.5668325
49.0069,-123.9019,356.9,1.6,1.2,2021-08-19,2140,Aqua,MODIS,98,6.03,298.8,145.8,D,0,3.0,21.530499,15.330501,17.993,22.367077,15.999094,18.590694,51009.84,46306.527,0.0,0.0,0.0,0.0,12.758432,25.56,108.04788,14.81,2.5668325
49.0089,-123.8789,318.9,1.6,1.2,2021-08-19,2140,Aqua,MODIS,73,6.03,296.1,24.4,D,0,3.0,21.530499,15.330501,17.993,22.367077,15.999094,18.590694,51009.84,46306.527,0.0,0.0,0.0,0.0,12.758432,25.56,108.04788,14.81,2.5668325
49.0106,-123.8994,349.9,2.3,1.5,2021-08-20,523,Terra,MODIS,100,6.03,289.6,213.1,N,0,53.0,17.3305,15.5305,16.438833,17.994375,15.811148,17.16831,50808.137,20376.896,4.9000006,4.9000006,0.0,11.0,11.525623,23.4,139.5289,8.52,1.4227325
49.0037,-123.9279,300.0,2.3,1.5,2021-08-20,523,Terra,MODIS,2,6.03,284.7,19.0,N,0,53.0,17.3305,15.5305,16.438833,17.994375,15.811148,17.16831,50808.137,20376.896,4.9000006,4.9000006,0.0,11.0,11.525623,23.4,139.5289,8.52,1.4227325
49.0122,-123.8821,313.8,3.5,1.8,2021-08-20,935,Aqua,MODIS,88,6.03,280.1,99.2,N,0,53.0,17.3305,15.5305,16.438833,17.994375,15.811148,17.16831,50808.137,20376.896,4.9000006,4.9000006,0.0,11.0,11.525623,23.4,139.5289,8.52,1.4227325
49.0176,-123.8866,313.6,3.5,1.8,2021-08-20,935,Aqua,MODIS,87,6.03,280.2,97.5,N,0,53.0,17.3305,15.5305,16.438833,17.994375,15.811148,17.16831,50808.137,20376.896,4.9000006,4.9000006,0.0,11.0,11.525623,23.4,139.5289,8.52,1.4227325
49.0086,-123.8853,326.9,1.4,1.2,2021-08-20,1856,Terra,MODIS,80,6.03,292.3,38.9,D,0,53.0,17.3305,15.5305,16.438833,17.994375,15.811148,17.16831,50808.137,20376.896,4.9000006,4.9000006,0.0,11.0,11.525623,23.4,139.5289,8.52,1.4227325
49.1177,-122.6112,312.4,1.6,1.3,2021-08-29,2039,Aqua,MODIS,42,6.03,299.9,10.1,D,0,3.0,20.530499,12.580501,16.738832,21.76474,12.621941,17.381823,48941.91,43993.07,0.0,0.0,0.0,0.0,12.758432,28.08,278.5776,21.13,3.2434301
49.1131,-122.6325,315.1,1.6,1.3,2021-08-29,2039,Aqua,MODIS,55,6.03,300.4,12.9,D,2,3.0,20.530499,12.580501,16.738832,21.76474,12.621941,17.381823,48941.91,43993.07,0.0,0.0,0.0,0.0,12.758432,28.08,278.5776,21.13,3.2434301
49.0378,-122.1381,307.4,1.0,1.0,2021-09-01,1921,Terra,MODIS,45,6.03,293.8,4.8,D,0,2.0,18.4305,10.9305,14.695083,17.29966,9.930712,13.996498,48310.812,44339.453,0.0,0.0,0.0,0.0,14.241629,31.68,295.55252,20.53,3.0410662
49.0533,-122.1871,320.5,1.0,1.0,2021-09-01,2109,Aqua,MODIS,79,6.03,297.0,15.9,D,0,2.0,18.4305,10.9305,14.695083,17.29966,9.930712,13.996498,48310.812,44339.453,0.0,0.0,0.0,0.0,14.241629,31.68,295.55252,20.53,3.0410662
49.126,-122.5983,317.1,1.4,1.2,2021-09-06,1939,Terra,MODIS,76,6.03,292.6,19.1,D,0,51.0,18.7305,14.6805,16.33675,19.198666,15.086836,17.105246,47260.45,35210.715,0.1,0.1,0.0,1.0,7.289445,18.359999,254.83546,12.98,2.0862908
49.6648,-122.3827,304.8,1.2,1.1,2021-10-01,1932,Terra,MODIS,56,6.03,279.3,12.9,D,0,3.0,14.1305,9.1805,11.517999,13.541418,7.543454,10.536333,41860.023,31615.889,0.0,0.0,0.0,0.0,13.138765,22.68,36.18491,11.6,1.6044132
49.666,-122.3934,317.7,1.2,1.1,2021-10-01,2122,Aqua,MODIS,73,6.03,279.5,24.4,D,0,3.0,14.1305,9.1805,11.517999,13.541418,7.543454,10.536333,41860.023,31615.889,0.0,0.0,0.0,0.0,13.138765,22.68,36.18491,11.6,1.6044132
49.8148,-122.3348,303.8,1.3,1.1,2021-10-07,2045,Aqua,MODIS,53,6.03,277.1,13.1,D,0,51.0,11.2805,5.8305,8.813834,9.828084,4.08661,7.2368255,40553.652,36000.0,0.2,0.2,0.0,2.0,6.8777895,16.919998,138.40286,10.4,1.2994468
49.8116,-122.3515,304.5,1.3,1.1,2021-10-07,2045,Aqua,MODIS,57,6.03,276.4,13.7,D,0,51.0,11.2805,5.8305,8.813834,9.828084,4.08661,7.2368255,40553.652,36000.0,0.2,0.2,0.0,2.0,6.8777895,16.919998,138.40286,10.4,1.2994468
49.7146,-122.3481,303.9,1.4,1.2,2021-10-08,1938,Terra,MODIS,57,6.03,270.1,11.4,D,0,3.0,11.9305,6.4305,9.572166,10.233472,5.1575747,8.143685,40337.277,36007.883,0.0,0.0,0.0,0.0,10.24578,21.96,279.84363,12.95,1.5856239
49.7166,-122.3401,315.3,1.4,1.2,2021-10-08,2128,Aqua,MODIS,75,6.03,281.8,25.2,D,0,3.0,11.9305,6.4305,9.572166,10.233472,5.1575747,8.143685,40337.277,36007.883,0.0,0.0,0.0,0.0,10.24578,21.96,279.84363,12.95,1.5856239
49.715,-122.3578,342.9,1.4,1.2,2021-10-08,2128,Aqua,MODIS,93,6.03,283.3,81.3,D,0,3.0,11.9305,6.4305,9.572166,10.233472,5.1575747,8.143685,40337.277,36007.883,0.0,0.0,0.0,0.0,10.24578,21.96,279.84363,12.95,1.5856239
49.7127,-122.3814,309.1,1.4,1.2,2021-10-08,2128,Aqua,MODIS,27,6.03,280.7,16.4,D,0,3.0,11.9305,6.4305,9.572166,10.233472,5.1575747,8.143685,40337.277,36007.883,0.0,0.0,0.0,0.0,10.24578,21.96,279.84363,12.95,1.5856239
48.7087,-123.9875,336.8,1.0,1.0,2021-10-10,2115,Aqua,MODIS,90,6.03,278.2,42.7,D,0,51.0,10.7805,7.3305,9.628416,8.483775,3.7671766,4.987964,39906.98,36000.0,0.3,0.3,0.0,2.0,29.69727,50.039997,278.932,12.31,2.0099597
49.8964,-123.1289,312.5,1.1,1.0,2021-10-19,547,Terra,MODIS,85,6.03,270.1,19.1,N,0,3.0,15.0305,5.5305004,9.757584,13.844145,3.433906,7.9530196,38012.887,30615.299,0.0,0.0,0.0,0.0,9.693296,18.0,74.21917,10.03,1.4542849
49.6912,-123.9675,314.9,1.2,1.1,2021-11-09,2128,Aqua,MODIS,47,6.03,275.1,22.4,D,0,61.0,8.3805,6.2305,7.157583,4.788148,1.0226407,2.7742112,33859.887,8887.407,12.1,12.1,0.0,17.0,29.179993,52.199997,154.6379,3.12,0.86465544
49.0386,-122.1278,306.9,1.1,1.0,2022-04-13,1915,Terra,MODIS,64,6.03,279.4,10.1,D,0,71.0,8.9805,1.0304999,5.103417,7.3780727,-2.5331268,2.123985,49067.04,44113.367,0.7,0.6,0.07,3.0,14.8257065,28.44,354.59628,20.01,2.407441
49.0261,-122.341,301.4,1.0,1.0,2022-04-13,1915,Terra,MODIS,32,6.03,284.5,4.1,D,0,71.0,8.9805,1.0304999,5.103417,7.3780727,-2.5331268,2.123985,49067.04,44113.367,0.7,0.6,0.07,3.0,14.8257065,28.44,354.59628,20.01,2.407441
48.8784,-123.5482,301.0,1.2,1.1,2022-06-30,1925,Terra,MODIS,0,6.03,287.9,2.5,D,0,3.0,19.6805,11.6305,16.113836,21.0509,11.711999,16.590963,58234.58,53056.4,0.0,0.0,0.0,0.0,11.304229,24.84,271.0015,27.6,4.188889
49.2423,-122.7618,319.2,1.0,1.0,2022-07-27,1905,Terra,MODIS,8,6.03,307.0,10.8,D,2,3.0,27.630499,19.1805,23.80133,30.09797,20.305048,25.541876,55267.5,50532.344,0.0,0.0,0.0,0.0,17.283749,31.68,121.466965,26.16,5.175257
49.4851,-123.7228,308.1,1.1,1.0,2022-08-05,1859,Terra,MODIS,34,6.03,296.8,6.9,D,0,1.0,21.2305,12.6305,17.509666,19.78539,12.2305565,16.742052,53724.188,48662.594,0.0,0.0,0.0,0.0,21.603,39.96,307.48102,24.34,3.9797564
49.6016,-122.0988,301.0,1.0,1.0,2022-09-07,2109,Aqua,MODIS,39,6.03,287.4,3.9,D,0,1.0,19.7305,13.1805,16.938831,15.697395,12.356821,14.386001,47095.867,42856.555,0.0,0.0,0.0,0.0,38.12602,64.079994,286.6758,20.28,3.6447413
49.8285,-123.0176,302.0,2.2,1.4,2022-09-08,2152,Aqua,MODIS,26,6.03,286.4,13.9,D,0,3.0,19.130499,10.9305,15.711747,17.515604,9.714945,14.750275,46880.445,42646.78,0.0,0.0,0.0,0.0,19.995398,38.519997,296.93018,19.33,2.939649
48.3288,-123.5624,314.7,1.1,1.0,2022-09-27,1916,Terra,MODIS,56,6.03,297.8,13.2,D,0,3.0,21.8305,13.1805,16.86175,22.853764,13.002438,16.682331,42777.17,36838.82,0.0,0.0,0.0,0.0,22.42427,35.64,102.09467,15.21,2.7080886
49.1376,-123.0917,306.4,1.0,1.0,2022-10-08,1857,Terra,MODIS,46,6.03,295.8,4.5,D,2,2.0,20.4305,12.2805,16.024252,20.364338,12.260891,16.29819,40392.137,36007.457,0.0,0.0,0.0,0.0,9.693296,21.24,304.8149,12.75,2.0265474
48.9064,-123.923,317.3,1.8,1.3,2022-10-31,1836,Terra,MODIS,51,6.03,275.0,45.6,D,0,61.0,10.1805,5.1305003,8.453416,7.6377954,2.9221764,5.9094524,35610.598,26153.365,12.300001,12.300001,0.0,16.0,21.99538,36.0,220.52045,5.99,0.757128
48.5027,-123.9177,307.9,1.1,1.0,2022-11-01,1917,Terra,MODIS,58,6.03,272.6,14.2,D,0,3.0,8.1305,3.5805,5.895083,5.9162006,1.1409116,3.6082032,35415.76,19236.42,0.0,0.0,0.0,0.0,9.47012,15.84,88.17592,6.3,0.73065317
48.512,-123.882,338.2,1.3,1.1,2022-11-01,2059,Aqua,MODIS,79,6.03,277.7,67.3,D,0,3.0,8.1305,3.5805,5.895083,5.9162006,1.1409116,3.6082032,35415.76,19236.42,0.0,0.0,0.0,0.0,9.47012,15.84,88.17592,6.3,0.73065317
48.5109,-123.9051,315.1,1.4,1.2,2022-11-02,2141,Aqua,MODIS,0,6.03,274.2,28.3,D,0,3.0,7.7805004,2.9305,5.6596665,4.9269333,-0.23457432,2.817619,35221.46,26588.877,0.0,0.0,0.0,0.0,13.202726,23.4,300.09613,7.17,0.8225112
49.3699,-122.0148,308.5,1.7,1.3,2022-11-02,2141,Aqua,MODIS,34,6.03,279.1,24.6,D,0,3.0,7.7805004,2.9305,5.6596665,4.9269333,-0.23457432,2.817619,35221.46,26588.877,0.0,0.0,0.0,0.0,13.202726,23.4,300.09613,7.17,0.8225112
49.7017,-122.3726,307.7,1.7,1.3,2022-11-02,2141,Aqua,MODIS,50,6.03,275.8,24.6,D,0,3.0,7.7805004,2.9305,5.6596665,4.9269333,-0.23457432,2.817619,35221.46,26588.877,0.0,0.0,0.0,0.0,13.202726,23.4,300.09613,7.17,0.8225112
49.7229,-122.359,300.9,1.2,1.1,2022-11-03,529,Terra,MODIS,35,6.03,271.1,11.8,N,0,75.0,7.0305004,1.9305,3.265917,4.6348524,-2.782783,-0.739029,35027.887,0.0,23.5,21.199999,1.61,16.0,21.758419,36.719997,68.56406,1.17,0.27196157
48.4991,-123.6879,326.8,1.3,1.1,2022-11-05,1845,Terra,MODIS,85,6.03,278.2,41.3,D,0,51.0,6.8305,3.1805,5.5346665,2.7741604,-1.4384756,0.436794,34643.7,29217.336,0.7,0.7,0.0,3.0,40.417915,72.36,286.75964,7.38,1.3653805
48.4891,-123.6904,304.7,1.3,1.1,2022-11-05,1845,Terra,MODIS,60,6.03,277.6,14.1,D,0,51.0,6.8305,3.1805,5.5346665,2.7741604,-1.4384756,0.436794,34643.7,29217.336,0.7,0.7,0.0,3.0,40.417915,72.36,286.75964,7.38,1.3653805
48.4809,-123.7101,330.4,1.3,1.1,2022-11-05,1845,Terra,MODIS,87,6.03,278.6,48.7,D,0,51.0,6.8305,3.1805,5.5346665,2.7741604,-1.4384756,0.436794,34643.7,29217.336,0.7,0.7,0.0,3.0,40.417915,72.36,286.75964,7.38,1.3653805
48.4789,-123.6916,308.1,1.3,1.1,2022-11-05,1845,Terra,MODIS,67,6.03,276.8,17.2,D,0,51.0,6.8305,3.1805,5.5346665,2.7741604,-1.4384756,0.436794,34643.7,29217.336,0.7,0.7,0.0,3.0,40.417915,72.36,286.75964,7.38,1.3653805
48.6463,-123.9188,361.5,1.2,1.1,2022-11-08,2102,Aqua,MODIS,0,6.03,273.6,127.8,D,0,73.0,4.4805,-1.4695001,1.4096667,1.0718732,-6.0371776,-2.2945745,34077.945,28851.975,0.70000005,0.0,0.49,3.0,16.299694,28.44,221.09941,7.5,0.79531103
49.2047,-122.1897,300.9,1.1,1.0,2022-11-08,2102,Aqua,MODIS,43,6.03,271.5,10.2,D,0,73.0,4.4805,-1.4695001,1.4096667,1.0718732,-6.0371776,-2.2945745,34077.945,28851.975,0.70000005,0.0,0.49,3.0,16.299694,28.44,221.09941,7.5,0.79531103
49.2022,-122.2041,308.4,1.1,1.0,2022-11-08,2102,Aqua,MODIS,67,6.03,272.2,14.9,D,0,73.0,4.4805,-1.4695001,1.4096667,1.0718732,-6.0371776,-2.2945745,34077.945,28851.975,0.70000005,0.0,0.49,3.0,16.299694,28.44,221.09941,7.5,0.79531103
48.9761,-123.9872,319.8,2.6,1.5,2022-11-09,1951,Terra,MODIS,80,6.03,271.7,89.5,D,0,2.0,4.6305003,-2.3695,1.0388335,1.6196742,-5.906844,-2.15816,33893.023,28800.0,0.0,0.0,0.0,0.0,8.759178,14.759999,107.47488,7.31,0.6851487
48.9635,-123.9963,310.9,2.6,1.5,2022-11-09,1951,Terra,MODIS,71,6.03,271.1,58.5,D,0,2.0,4.6305003,-2.3695,1.0388335,1.6196742,-5.906844,-2.15816,33893.023,28800.0,0.0,0.0,0.0,0.0,8.759178,14.759999,107.47488,7.31,0.6851487
49.3684,-122.0407,315.4,1.9,1.3,2022-11-09,2145,Aqua,MODIS,76,6.03,273.5,48.5,D,0,2.0,4.6305003,-2.3695,1.0388335,1.6196742,-5.906844,-2.15816,33893.023,28800.0,0.0,0.0,0.0,0.0,8.759178,14.759999,107.47488,7.31,0.6851487
49.3715,-122.0479,308.9,1.9,1.3,2022-11-09,2145,Aqua,MODIS,68,6.03,273.0,33.3,D,0,2.0,4.6305003,-2.3695,1.0388335,1.6196742,-5.906844,-2.15816,33893.023,28800.0,0.0,0.0,0.0,0.0,8.759178,14.759999,107.47488,7.31,0.6851487
48.9659,-123.9911,320.5,1.6,1.3,2022-11-10,523,Terra,MODIS,100,6.03,269.2,50.3,N,0,3.0,4.5805,-0.3195,2.6055,0.5980096,-3.859045,-1.0052238,33710.32,7062.9624,0.0,0.0,0.0,0.0,13.276144,22.319998,92.8671,3.14,0.54502696
49.3677,-122.0054,302.4,1.0,1.0,2022-11-15,2106,Aqua,MODIS,52,6.03,278.7,8.7,D,0,3.0,7.5305004,2.4805,5.1492505,6.0410786,-0.7258315,2.8230972,32838.312,28475.684,0.0,0.0,0.0,0.0,9.449572,15.4800005,289.96936,5.99,0.61397886
49.1909,-122.1669,317.3,1.1,1.0,2022-11-17,1848,Terra,MODIS,77,6.03,279.5,21.8,D,0,3.0,9.1305,-0.7695,4.4971666,5.3589478,-6.088249,0.58771914,32513.605,28152.385,0.0,0.0,0.0,0.0,16.1198,23.039999,77.73114,6.55,1.1733397
49.2868,-122.1211,301.5,1.7,1.3,2022-11-19,2040,Aqua,MODIS,48,6.03,273.6,19.6,D,0,3.0,6.2805004,-1.0195,2.9055002,3.053594,-4.730241,-0.115488954,32204.973,27805.238,0.0,0.0,0.0,0.0,10.703569,17.28,296.7736,6.14,0.58269614
49.6044,-123.9132,344.6,1.0,1.0,2022-11-27,1907,Terra,MODIS,94,6.03,272.5,57.1,D,0,51.0,7.8805003,2.1305,4.2867494,2.0847158,-2.96384,-0.53441125,31081.219,21839.354,1.0,1.0,0.0,5.0,35.538033,63.36,281.1834,5.18,1.1415753
49.6064,-123.9266,361.4,1.0,1.0,2022-11-27,1907,Terra,MODIS,100,6.03,274.9,95.5,D,0,51.0,7.8805003,2.1305,4.2867494,2.0847158,-2.96384,-0.53441125,31081.219,21839.354,1.0,1.0,0.0,5.0,35.538033,63.36,281.1834,5.18,1.1415753
48.7412,-123.9909,316.7,1.0,1.0,2022-11-27,1908,Terra,MODIS,61,6.03,273.4,17.9,D,0,51.0,7.8805003,2.1305,4.2867494,2.0847158,-2.96384,-0.53441125,31081.219,21839.354,1.0,1.0,0.0,5.0,35.538033,63.36,281.1834,5.18,1.1415753
48.7324,-123.9938,322.8,1.0,1.0,2022-11-27,1908,Terra,MODIS,61,6.03,273.1,23.4,D,0,51.0,7.8805003,2.1305,4.2867494,2.0847158,-2.96384,-0.53441125,31081.219,21839.354,1.0,1.0,0.0,5.0,35.538033,63.36,281.1834,5.18,1.1415753
48.6921,-123.9045,322.2,1.0,1.0,2022-11-27,2126,Aqua,MODIS,66,6.03,272.4,23.8,D,0,51.0,7.8805003,2.1305,4.2867494,2.0847158,-2.96384,-0.53441125,31081.219,21839.354,1.0,1.0,0.0,5.0,35.538033,63.36,281.1834,5.18,1.1415753
48.7082,-123.9238,315.0,1.0,1.0,2022-11-27,2126,Aqua,MODIS,33,6.03,272.0,16.5,D,0,51.0,7.8805003,2.1305,4.2867494,2.0847158,-2.96384,-0.53441125,31081.219,21839.354,1.0,1.0,0.0,5.0,35.538033,63.36,281.1834,5.18,1.1415753
49.6027,-123.9241,336.7,1.0,1.0,2022-11-27,2126,Aqua,MODIS,90,6.03,273.9,46.6,D,0,51.0,7.8805003,2.1305,4.2867494,2.0847158,-2.96384,-0.53441125,31081.219,21839.354,1.0,1.0,0.0,5.0,35.538033,63.36,281.1834,5.18,1.1415753
49.4393,-123.5164,304.8,1.0,1.0,2023-01-28,2112,Aqua,MODIS,45,61.03,276.8,11.5,D,0,51.0,7.3305,-1.4695001,3.2325838,4.5828333,-5.8436112,-0.1690272,33196.785,23825.266,0.2,0.2,0.0,2.0,13.849477,25.56,23.649015,6.56,0.9559124
49.5614,-123.9406,311.9,1.1,1.1,2023-02-23,2134,Aqua,MODIS,51,61.03,270.2,17.9,D,0,3.0,0.4805,-4.6194997,-2.5778332,-4.945452,-10.519809,-8.085807,38348.31,32874.652,0.0,0.0,0.0,0.0,18.919704,32.039997,97.12493,11.62,1.6264364
49.5707,-123.9434,318.8,1.1,1.1,2023-02-23,2134,Aqua,MODIS,70,61.03,271.5,25.5,D,0,3.0,0.4805,-4.6194997,-2.5778332,-4.945452,-10.519809,-8.085807,38348.31,32874.652,0.0,0.0,0.0,0.0,18.919704,32.039997,97.12493,11.62,1.6264364
49.1751,-122.6842,302.1,1.0,1.0,2023-04-12,1858,Terra,MODIS,41,61.03,289.9,4.2,D,2,3.0,9.330501,1.7305,5.7825828,5.829855,-0.8423846,2.778929,48797.883,44947.195,0.0,0.0,0.0,0.0,22.657131,40.68,297.6883,22.59,2.3432636
49.129,-122.5975,302.9,1.8,1.3,2023-04-14,2046,Aqua,MODIS,51,61.03,287.8,9.8,D,0,3.0,9.9305,1.4305,6.047167,7.930586,-1.6586857,3.6151068,49223.78,43737.383,0.0,0.0,0.0,0.0,9.9571085,20.880001,85.46231,20.92,2.4662683
49.1237,-122.6206,312.3,1.8,1.3,2023-04-14,2046,Aqua,MODIS,72,61.03,289.2,23.8,D,0,3.0,9.9305,1.4305,6.047167,7.930586,-1.6586857,3.6151068,49223.78,43737.383,0.0,0.0,0.0,0.0,9.9571085,20.880001,85.46231,20.92,2.4662683
49.0489,-123.8298,304.5,1.2,1.1,2023-05-02,559,Terra,MODIS,60,61.03,272.2,12.7,N,0,3.0,18.130499,8.2805,13.343001,17.131216,6.062681,11.91216,52866.918,45679.113,0.0,0.0,0.0,0.0,19.201874,32.399998,315.19757,24.48,3.4033659
49.2994,-122.2225,316.8,1.3,1.1,2023-05-15,1834,Terra,MODIS,68,61.03,297.4,15.2,D,0,1.0,27.530499,16.6805,21.38675,31.230091,15.487854,22.5115,55185.67,50362.195,0.0,0.0,0.0,0.0,13.324863,19.8,309.6508,26.66,5.13924
