latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type,city,weather_latitude,weather_longitude,temperature_2m_max,temperature_2m_min,temperature_2m_mean,weather_code,apparent_temperature_max,apparent_temperature_min,apparent_temperature_mean,daylight_duration,sunshine_duration,precipitation_sum,rain_sum,snowfall_sum,precipitation_hours,wind_speed_10m_max,wind_gusts_10m_max,wind_direction_10m_dominant,shortwave_radiation_sum,et0_fao_evapotranspiration
50.3065,-119.8546,398.9,2.1,1.4,2021-07-27,1945,Terra,MODIS,100,6.03,302.6,713.9,D,0,Kamloops,50.6745,-120.3273,33.548,17.998001,26.406334,1.0,31.616562,17.096195,25.118254,55873.027,50974.527,0.0,0.0,0.0,0.0,13.363711,36.36,340.79596,26.8,6.318461
50.3067,-119.9128,319.8,2.1,1.4,2021-07-27,1945,Terra,MODIS,39,6.03,299.8,30.6,D,0,Kamloops,50.6745,-120.3273,33.548,17.998001,26.406334,1.0,31.616562,17.096195,25.118254,55873.027,50974.527,0.0,0.0,0.0,0.0,13.363711,36.36,340.79596,26.8,6.318461
50.2987,-119.8531,384.9,3.6,1.8,2021-07-27,1956,Aqua,MODIS,100,6.03,296.5,1073.6,D,0,Kamloops,50.6745,-120.3273,33.548,17.998001,26.406334,1.0,31.616562,17.096195,25.118254,55873.027,50974.527,0.0,0.0,0.0,0.0,13.363711,36.36,340.79596,26.8,6.318461
50.3126,-119.8661,334.0,3.6,1.8,2021-07-27,1956,Aqua,MODIS,53,6.03,292.0,171.4,D,0,Kamloops,50.6745,-120.3273,33.548,17.998001,26.406334,1.0,31.616562,17.096195,25.118254,55873.027,50974.527,0.0,0.0,0.0,0.0,13.363711,36.36,340.79596,26.8,6.318461
50.3063,-119.8678,384.9,3.6,1.8,2021-07-27,1956,Aqua,MODIS,100,6.03,294.7,1069.2,D,0,Kamloops,50.6745,-120.3273,33.548,17.998001,26.406334,1.0,31.616562,17.096195,25.118254,55873.027,50974.527,0.0,0.0,0.0,0.0,13.363711,36.36,340.79596,26.8,6.318461
50.3647,-119.9701,315.7,3.6,1.8,2021-07-27,1956,Aqua,MODIS,63,6.03,296.7,53.7,D,0,Kamloops,50.6745,-120.3273,33.548,17.998001,26.406334,1.0,31.616562,17.096195,25.118254,55873.027,50974.527,0.0,0.0,0.0,0.0,13.363711,36.36,340.79596,26.8,6.318461
50.4123,-119.8421,313.2,3.5,1.8,2021-07-27,1956,Aqua,MODIS,43,6.03,294.7,47.3,D,0,Kamloops,50.6745,-120.3273,33.548,17.998001,26.406334,1.0,31.616562,17.096195,25.118254,55873.027,50974.527,0.0,0.0,0.0,0.0,13.363711,36.36,340.79596,26.8,6.318461
51.0052,-120.7139,319.9,3.7,1.8,2021-07-27,1956,Aqua,MODIS,73,6.03,295.4,86.0,D,0,Kamloops,50.6745,-120.3273,33.548,17.998001,26.406334,1.0,31.616562,17.096195,25.118254,55873.027,50974.527,0.0,0.0,0.0,0.0,13.363711,36.36,340.79596,26.8,6.318461
50.9974,-120.7158,315.2,3.7,1.8,2021-07-27,1956,Aqua,MODIS,34,6.03,295.3,52.4,D,0,Kamloops,50.6745,-120.3273,33.548,17.998001,26.406334,1.0,31.616562,17.096195,25.118254,55873.027,50974.527,0.0,0.0,0.0,0.0,13.363711,36.36,340.79596,26.8,6.318461
50.2965,-119.8537,365.2,2.2,1.4,2021-07-27,2134,Aqua,MODIS,100,6.03,306.5,290.4,D,0,Kamloops,50.6745,-120.3273,33.548,17.998001,26.406334,1.0,31.616562,17.096195,25.118254,55873.027,50974.527,0.0,0.0,0.0,0.0,13.363711,36.36,340.79596,26.8,6.318461
50.3094,-119.855,403.1,2.2,1.4,2021-07-27,2134,Aqua,MODIS,100,6.03,308.6,822.4,D,0,Kamloops,50.6745,-120.3273,33.548,17.998001,26.406334,1.0,31.616562,17.096195,25.118254,55873.027,50974.527,0.0,0.0,0.0,0.0,13.363711,36.36,340.79596,26.8,6.318461
50.3077,-119.8839,390.6,2.2,1.4,2021-07-27,2134,Aqua,MODIS,94,6.03,311.6,598.4,D,0,Kamloops,50.6745,-120.3273,33.548,17.998001,26.406334,1.0,31.616562,17.096195,25.118254,55873.027,50974.527,0.0,0.0,0.0,0.0,13.363711,36.36,340.79596,26.8,6.318461
50.306,-119.9117,356.1,2.2,1.4,2021-07-27,2134,Aqua,MODIS,92,6.03,307.6,206.3,D,0,Kamloops,50.6745,-120.3273,33.548,17.998001,26.406334,1.0,31.616562,17.096195,25.118254,55873.027,50974.527,0.0,0.0,0.0,0.0,13.363711,36.36,340.79596,26.8,6.318461
50.3075,-120.0965,315.3,2.1,1.4,2021-07-27,2134,Aqua,MODIS,57,6.03,302.0,19.3,D,0,Kamloops,50.6745,-120.3273,33.548,17.998001,26.406334,1.0,31.616562,17.096195,25.118254,55873.027,50974.527,0.0,0.0,0.0,0.0,13.363711,36.36,340.79596,26.8,6.318461
50.3645,-119.9877,352.2,2.2,1.4,2021-07-27,2134,Aqua,MODIS,96,6.03,300.8,178.3,D,0,Kamloops,50.6745,-120.3273,33.548,17.998001,26.406334,1.0,31.616562,17.096195,25.118254,55873.027,50974.527,0.0,0.0,0.0,0.0,13.363711,36.36,340.79596,26.8,6.318461
50.3791,-119.9598,322.5,2.2,1.4,2021-07-27,2134,Aqua,MODIS,51,6.03,296.0,39.6,D,0,Kamloops,50.6745,-120.3273,33.548,17.998001,26.406334,1.0,31.616562,17.096195,25.118254,55873.027,50974.527,0.0,0.0,0.0,0.0,13.363711,36.36,340.79596,26.8,6.318461
50.4252,-119.8419,309.9,2.2,1.4,2021-07-27,2134,Aqua,MODIS,45,6.03,296.4,14.9,D,0,Kamloops,50.6745,-120.3273,33.548,17.998001,26.406334,1.0,31.616562,17.096195,25.118254,55873.027,50974.527,0.0,0.0,0.0,0.0,13.363711,36.36,340.79596,26.8,6.318461
51.0034,-120.6714,325.8,2.0,1.4,2021-07-27,2134,Aqua,MODIS,48,6.03,297.1,49.1,D,0,Kamloops,50.6745,-120.3273,33.548,17.998001,26.406334,1.0,31.616562,17.096195,25.118254,55873.027,50974.527,0.0,0.0,0.0,0.0,13.363711,36.36,340.79596,26.8,6.318461
51.0177,-120.6455,342.1,2.0,1.4,2021-07-27,2134,Aqua,MODIS,88,6.03,294.7,115.6,D,0,Kamloops,50.6745,-120.3273,33.548,17.998001,26.406334,1.0,31.616562,17.096195,25.118254,55873.027,50974.527,0.0,0.0,0.0,0.0,13.363711,36.36,340.79596,26.8,6.318461
51.0158,-120.6736,390.8,2.0,1.4,2021-07-27,2134,Aqua,MODIS,100,6.03,305.5,548.8,D,0,Kamloops,50.6745,-120.3273,33.548,17.998001,26.406334,1.0,31.616562,17.096195,25.118254,55873.027,50974.527,0.0,0.0,0.0,0.0,13.363711,36.36,340.79596,26.8,6.318461
51.0041,-120.676,340.4,2.0,1.4,2021-07-27,2134,Aqua,MODIS,87,6.03,297.5,104.4,D,0,Kamloops,50.6745,-120.3273,33.548,17.998001,26.406334,1.0,31.616562,17.096195,25.118254,55873.027,50974.527,0.0,0.0,0.0,0.0,13.363711,36.36,340.79596,26.8,6.318461
51.0183,-120.6502,357.5,2.0,1.4,2021-07-27,2134,Aqua,MODIS,99,6.03,295.8,206.9,D,0,Kamloops,50.6745,-120.3273,33.548,17.998001,26.406334,1.0,31.616562,17.096195,25.118254,55873.027,50974.527,0.0,0.0,0.0,0.0,13.363711,36.36,340.79596,26.8,6.318461
51.0166,-120.6782,379.0,2.0,1.4,2021-07-27,2134,Aqua,MODIS,100,6.03,305.8,397.0,D,0,Kamloops,50.6745,-120.3273,33.548,17.998001,26.406334,1.0,31.616562,17.096195,25.118254,55873.027,50974.527,0.0,0.0,0.0,0.0,13.363711,36.36,340.79596,26.8,6.318461
51.0291,-120.6798,340.4,2.0,1.4,2021-07-27,2134,Aqua,MODIS,91,6.03,301.0,102.0,D,0,Kamloops,50.6745,-120.3273,33.548,17.998001,26.406334,1.0,31.616562,17.096195,25.118254,55873.027,50974.527,0.0,0.0,0.0,0.0,13.363711,36.36,340.79596,26.8,6.318461
51.0974,-120.6392,327.1,2.0,1.4,2021-07-27,2134,Aqua,MODIS,67,6.03,297.4,55.4,D,0,Kamloops,50.6745,-120.3273,33.548,17.998001,26.406334,1.0,31.616562,17.096195,25.118254,55873.027,50974.527,0.0,0.0,0.0,0.0,13.363711,36.36,340.79596,26.8,6.318461
51.1099,-120.6416,326.3,2.0,1.4,2021-07-27,2134,Aqua,MODIS,44,6.03,296.0,52.6,D,0,Kamloops,50.6745,-120.3273,33.548,17.998001,26.406334,1.0,31.616562,17.096195,25.118254,55873.027,50974.527,0.0,0.0,0.0,0.0,13.363711,36.36,340.79596,26.8,6.318461
51.1401,-120.7605,332.1,2.0,1.4,2021-07-27,2134,Aqua,MODIS,51,6.03,297.1,58.8,D,0,Kamloops,50.6745,-120.3273,33.548,17.998001,26.406334,1.0,31.616562,17.096195,25.118254,55873.027,50974.527,0.0,0.0,0.0,0.0,13.363711,36.36,340.79596,26.8,6.318461
51.1543,-120.7347,336.0,2.0,1.4,2021-07-27,2134,Aqua,MODIS,43,6.03,295.7,80.7,D,0,Kamloops,50.6745,-120.3273,33.548,17.998001,26.406334,1.0,31.616562,17.096195,25.118254,55873.027,50974.527,0.0,0.0,0.0,0.0,13.363711,36.36,340.79596,26.8,6.318461
51.1525,-120.7628,356.3,2.0,1.4,2021-07-27,2134,Aqua,MODIS,98,6.03,298.0,185.1,D,0,Kamloops,50.6745,-120.3273,33.548,17.998001,26.406334,1.0,31.616562,17.096195,25.118254,55873.027,50974.527,0.0,0.0,0.0,0.0,13.363711,36.36,340.79596,26.8,6.318461
51.1506,-120.7917,347.2,2.0,1.4,2021-07-27,2134,Aqua,MODIS,94,6.03,300.0,128.7,D,0,Kamloops,50.6745,-120.3273,33.548,17.998001,26.406334,1.0,31.616562,17.096195,25.118254,55873.027,50974.527,0.0,0.0,0.0,0.0,13.363711,36.36,340.79596,26.8,6.318461
51.1649,-120.7651,330.9,2.0,1.4,2021-07-27,2134,Aqua,MODIS,54,6.03,296.7,62.3,D,0,Kamloops,50.6745,-120.3273,33.548,17.998001,26.406334,1.0,31.616562,17.096195,25.118254,55873.027,50974.527,0.0,0.0,0.0,0.0,13.363711,36.36,340.79596,26.8,6.318461
51.1676,-120.742,322.8,2.0,1.4,2021-07-27,2134,Aqua,MODIS,60,6.03,294.8,42.4,D,0,Kamloops,50.6745,-120.3273,33.548,17.998001,26.406334,1.0,31.616562,17.096195,25.118254,55873.027,50974.527,0.0,0.0,0.0,0.0,13.363711,36.36,340.79596,26.8,6.318461
51.1659,-120.77,322.1,2.0,1.4,2021-07-27,2134,Aqua,MODIS,44,6.03,296.8,36.9,D,0,Kamloops,50.6745,-120.3273,33.548,17.998001,26.406334,1.0,31.616562,17.096195,25.118254,55873.027,50974.527,0.0,0.0,0.0,0.0,13.363711,36.36,340.79596,26.8,6.318461
50.2956,-119.8404,308.1,1.6,1.2,2021-07-28,518,Terra,MODIS,24,6.03,288.3,16.9,N,0,Kamloops,50.6745,-120.3273,36.048,17.998001,27.791754,3.0,35.127922,17.566938,26.840643,55704.156,50862.637,0.0,0.0,0.0,0.0,7.24486,25.199999,225.0037,26.28,5.857745
50.3063,-119.8455,356.2,1.6,1.2,2021-07-28,518,Terra,MODIS,100,6.03,301.5,147.9,N,0,Kamloops,50.6745,-120.3273,36.048,17.998001,27.791754,3.0,35.127922,17.566938,26.840643,55704.156,50862.637,0.0,0.0,0.0,0.0,7.24486,25.199999,225.0037,26.28,5.857745
50.3017,-119.8676,351.1,1.6,1.2,2021-07-28,518,Terra,MODIS,100,6.03,296.5,125.8,N,0,Kamloops,50.6745,-120.3273,36.048,17.998001,27.791754,3.0,35.127922,17.566938,26.840643,55704.156,50862.637,0.0,0.0,0.0,0.0,7.24486,25.199999,225.0037,26.28,5.857745
50.3122,-119.8738,325.3,1.6,1.2,2021-07-28,518,Terra,MODIS,96,6.03,293.2,42.6,N,0,Kamloops,50.6745,-120.3273,36.048,17.998001,27.791754,3.0,35.127922,17.566938,26.840643,55704.156,50862.637,0.0,0.0,0.0,0.0,7.24486,25.199999,225.0037,26.28,5.857745
50.3074,-119.8964,371.6,1.6,1.2,2021-07-28,518,Terra,MODIS,100,6.03,299.3,239.6,N,0,Kamloops,50.6745,-120.3273,36.048,17.998001,27.791754,3.0,35.127922,17.566938,26.840643,55704.156,50862.637,0.0,0.0,0.0,0.0,7.24486,25.199999,225.0037,26.28,5.857745
50.3027,-119.9187,317.8,1.6,1.2,2021-07-28,518,Terra,MODIS,96,6.03,289.7,32.5,N,0,Kamloops,50.6745,-120.3273,36.048,17.998001,27.791754,3.0,35.127922,17.566938,26.840643,55704.156,50862.637,0.0,0.0,0.0,0.0,7.24486,25.199999,225.0037,26.28,5.857745
50.3131,-120.0958,307.4,1.6,1.3,2021-07-28,518,Terra,MODIS,71,6.03,288.5,19.8,N,0,Kamloops,50.6745,-120.3273,36.048,17.998001,27.791754,3.0,35.127922,17.566938,26.840643,55704.156,50862.637,0.0,0.0,0.0,0.0,7.24486,25.199999,225.0037,26.28,5.857745
50.3619,-119.9787,316.4,1.6,1.2,2021-07-28,518,Terra,MODIS,89,6.03,293.4,28.1,N,0,Kamloops,50.6745,-120.3273,36.048,17.998001,27.791754,3.0,35.127922,17.566938,26.840643,55704.156,50862.637,0.0,0.0,0.0,0.0,7.24486,25.199999,225.0037,26.28,5.857745
50.3574,-119.9996,310.6,1.6,1.2,2021-07-28,518,Terra,MODIS,80,6.03,290.4,20.5,N,0,Kamloops,50.6745,-120.3273,36.048,17.998001,27.791754,3.0,35.127922,17.566938,26.840643,55704.156,50862.637,0.0,0.0,0.0,0.0,7.24486,25.199999,225.0037,26.28,5.857745
50.3815,-119.9417,304.3,1.6,1.2,2021-07-28,518,Terra,MODIS,59,6.03,290.4,12.6,N,0,Kamloops,50.6745,-120.3273,36.048,17.998001,27.791754,3.0,35.127922,17.566938,26.840643,55704.156,50862.637,0.0,0.0,0.0,0.0,7.24486,25.199999,225.0037,26.28,5.857745
50.3772,-119.9622,303.8,1.6,1.2,2021-07-28,518,Terra,MODIS,44,6.03,289.9,11.7,N,0,Kamloops,50.6745,-120.3273,36.048,17.998001,27.791754,3.0,35.127922,17.566938,26.840643,55704.156,50862.637,0.0,0.0,0.0,0.0,7.24486,25.199999,225.0037,26.28,5.857745
50.3727,-119.9836,351.5,1.6,1.2,2021-07-28,518,Terra,MODIS,100,6.03,291.8,130.9,N,0,Kamloops,50.6745,-120.3273,36.048,17.998001,27.791754,3.0,35.127922,17.566938,26.840643,55704.156,50862.637,0.0,0.0,0.0,0.0,7.24486,25.199999,225.0037,26.28,5.857745
50.3681,-120.005,331.1,1.6,1.2,2021-07-28,518,Terra,MODIS,100,6.03,288.4,61.1,N,0,Kamloops,50.6745,-120.3273,36.048,17.998001,27.791754,3.0,35.127922,17.566938,26.840643,55704.156,50862.637,0.0,0.0,0.0,0.0,7.24486,25.199999,225.0037,26.28,5.857745
51.0157,-120.6673,322.8,1.6,1.3,2021-07-28,518,Terra,MODIS,100,6.03,289.9,44.5,N,0,Kamloops,50.6745,-120.3273,36.048,17.998001,27.791754,3.0,35.127922,17.566938,26.840643,55704.156,50862.637,0.0,0.0,0.0,0.0,7.24486,25.199999,225.0037,26.28,5.857745
51.0108,-120.6903,308.6,1.7,1.3,2021-07-28,518,Terra,MODIS,30,6.03,287.4,18.8,N,0,Kamloops,50.6745,-120.3273,36.048,17.998001,27.791754,3.0,35.127922,17.566938,26.840643,55704.156,50862.637,0.0,0.0,0.0,0.0,7.24486,25.199999,225.0037,26.28,5.857745
51.0264,-120.6735,319.3,1.6,1.3,2021-07-28,518,Terra,MODIS,51,6.03,289.6,35.1,N,0,Kamloops,50.6745,-120.3273,36.048,17.998001,27.791754,3.0,35.127922,17.566938,26.840643,55704.156,50862.637,0.0,0.0,0.0,0.0,7.24486,25.199999,225.0037,26.28,5.857745
51.014,-120.6722,319.7,1.6,1.3,2021-07-28,518,Terra,MODIS,54,6.03,289.2,36.2,N,0,Kamloops,50.6745,-120.3273,36.048,17.998001,27.791754,3.0,35.127922,17.566938,26.840643,55704.156,50862.637,0.0,0.0,0.0,0.0,7.24486,25.199999,225.0037,26.28,5.857745
51.0454,-120.639,318.3,1.6,1.3,2021-07-28,518,Terra,MODIS,78,6.03,285.1,33.8,N,0,Kamloops,50.6745,-120.3273,36.048,17.998001,27.791754,3.0,35.127922,17.566938,26.840643,55704.156,50862.637,0.0,0.0,0.0,0.0,7.24486,25.199999,225.0037,26.28,5.857745
51.0638,-120.7766,301.7,1.7,1.3,2021-07-28,518,Terra,MODIS,20,6.03,284.7,12.2,N,0,Kamloops,50.6745,-120.3273,36.048,17.998001,27.791754,3.0,35.127922,17.566938,26.840643,55704.156,50862.637,0.0,0.0,0.0,0.0,7.24486,25.199999,225.0037,26.28,5.857745
51.1035,-120.648,320.9,1.6,1.3,2021-07-28,518,Terra,MODIS,77,6.03,287.0,38.2,N,0,Kamloops,50.6745,-120.3273,36.048,17.998001,27.791754,3.0,35.127922,17.566938,26.840643,55704.156,50862.637,0.0,0.0,0.0,0.0,7.24486,25.199999,225.0037,26.28,5.857745
51.095,-120.7436,324.8,1.7,1.3,2021-07-28,518,Terra,MODIS,100,6.03,288.6,48.4,N,0,Kamloops,50.6745,-120.3273,36.048,17.998001,27.791754,3.0,35.127922,17.566938,26.840643,55704.156,50862.637,0.0,0.0,0.0,0.0,7.24486,25.199999,225.0037,26.28,5.857745
51.0901,-120.7665,302.0,1.7,1.3,2021-07-28,518,Terra,MODIS,11,6.03,286.2,11.3,N,0,Kamloops,50.6745,-120.3273,36.048,17.998001,27.791754,3.0,35.127922,17.566938,26.840643,55704.156,50862.637,0.0,0.0,0.0,0.0,7.24486,25.199999,225.0037,26.28,5.857745
51.0932,-120.7491,326.4,1.7,1.3,2021-07-28,518,Terra,MODIS,100,6.03,288.5,52.0,N,0,Kamloops,50.6745,-120.3273,36.048,17.998001,27.791754,3.0,35.127922,17.566938,26.840643,55704.156,50862.637,0.0,0.0,0.0,0.0,7.24486,25.199999,225.0037,26.28,5.857745
51.1251,-120.7686,333.6,1.7,1.3,2021-07-28,518,Terra,MODIS,100,6.03,288.2,70.5,N,0,Kamloops,50.6745,-120.3273,36.048,17.998001,27.791754,3.0,35.127922,17.566938,26.840643,55704.156,50862.637,0.0,0.0,0.0,0.0,7.24486,25.199999,225.0037,26.28,5.857745
51.1203,-120.7911,310.1,1.7,1.3,2021-07-28,518,Terra,MODIS,79,6.03,285.6,22.4,N,0,Kamloops,50.6745,-120.3273,36.048,17.998001,27.791754,3.0,35.127922,17.566938,26.840643,55704.156,50862.637,0.0,0.0,0.0,0.0,7.24486,25.199999,225.0037,26.28,5.857745
51.1507,-120.7063,308.6,1.6,1.3,2021-07-28,518,Terra,MODIS,40,6.03,286.8,19.6,N,0,Kamloops,50.6745,-120.3273,36.048,17.998001,27.791754,3.0,35.127922,17.566938,26.840643,55704.156,50862.637,0.0,0.0,0.0,0.0,7.24486,25.199999,225.0037,26.28,5.857745
51.1409,-120.7518,375.1,1.6,1.3,2021-07-28,518,Terra,MODIS,100,6.03,298.2,276.0,N,0,Kamloops,50.6745,-120.3273,36.048,17.998001,27.791754,3.0,35.127922,17.566938,26.840643,55704.156,50862.637,0.0,0.0,0.0,0.0,7.24486,25.199999,225.0037,26.28,5.857745
51.1359,-120.7745,343.8,1.7,1.3,2021-07-28,518,Terra,MODIS,100,6.03,290.7,102.4,N,0,Kamloops,50.6745,-120.3273,36.048,17.998001,27.791754,3.0,35.127922,17.566938,26.840643,55704.156,50862.637,0.0,0.0,0.0,0.0,7.24486,25.199999,225.0037,26.28,5.857745
51.1517,-120.7575,351.0,1.6,1.3,2021-07-28,518,Terra,MODIS,100,6.03,295.3,130.4,N,0,Kamloops,50.6745,-120.3273,36.048,17.998001,27.791754,3.0,35.127922,17.566938,26.840643,55704.156,50862.637,0.0,0.0,0.0,0.0,7.24486,25.199999,225.0037,26.28,5.857745
51.1469,-120.7798,318.8,1.7,1.3,2021-07-28,518,Terra,MODIS,59,6.03,290.6,32.7,N,0,Kamloops,50.6745,-120.3273,36.048,17.998001,27.791754,3.0,35.127922,17.566938,26.840643,55704.156,50862.637,0.0,0.0,0.0,0.0,7.24486,25.199999,225.0037,26.28,5.857745
51.1674,-120.7404,350.2,1.6,1.3,2021-07-28,518,Terra,MODIS,100,6.03,291.5,130.3,N,0,Kamloops,50.6745,-120.3273,36.048,17.998001,27.791754,3.0,35.127922,17.566938,26.840643,55704.156,50862.637,0.0,0.0,0.0,0.0,7.24486,25.199999,225.0037,26.28,5.857745
51.1527,-120.8089,309.5,1.7,1.3,2021-07-28,518,Terra,MODIS,78,6.03,289.2,21.9,N,0,Kamloops,50.6745,-120.3273,36.048,17.998001,27.791754,3.0,35.127922,17.566938,26.840643,55704.156,50862.637,0.0,0.0,0.0,0.0,7.24486,25.199999,225.0037,26.28,5.857745
51.1508,-120.7598,309.2,4.8,2.0,2021-07-28,656,Terra,MODIS,69,6.03,287.1,98.8,N,0,Kamloops,50.6745,-120.3273,36.048,17.998001,27.791754,3.0,35.127922,17.566938,26.840643,55704.156,50862.637,0.0,0.0,0.0,0.0,7.24486,25.199999,225.0037,26.28,5.857745
51.1689,-120.7599,324.2,4.8,2.0,2021-07-28,656,Terra,MODIS,100,6.03,286.4,216.7,N,0,Kamloops,50.6745,-120.3273,36.048,17.998001,27.791754,3.0,35.127922,17.566938,26.840643,55704.156,50862.637,0.0,0.0,0.0,0.0,7.24486,25.199999,225.0037,26.28,5.857745
51.1483,-120.764,308.1,4.8,2.0,2021-07-28,656,Terra,MODIS,74,6.03,286.6,93.7,N,0,Kamloops,50.6745,-120.3273,36.048,17.998001,27.791754,3.0,35.127922,17.566938,26.840643,55704.156,50862.637,0.0,0.0,0.0,0.0,7.24486,25.199999,225.0037,26.28,5.857745
51.1664,-120.7645,327.6,4.8,2.0,2021-07-28,656,Terra,MODIS,100,6.03,287.1,259.8,N,0,Kamloops,50.6745,-120.3273,36.048,17.998001,27.791754,3.0,35.127922,17.566938,26.840643,55704.156,50862.637,0.0,0.0,0.0,0.0,7.24486,25.199999,225.0037,26.28,5.857745
50.3086,-119.8365,322.3,2.7,1.6,2021-07-28,928,Aqua,MODIS,100,6.03,289.0,90.9,N,0,Kamloops,50.6745,-120.3273,36.048,17.998001,27.791754,3.0,35.127922,17.566938,26.840643,55704.156,50862.637,0.0,0.0,0.0,0.0,7.24486,25.199999,225.0037,26.28,5.857745
50.3106,-119.8765,312.9,2.7,1.6,2021-07-28,928,Aqua,MODIS,81,6.03,287.1,56.1,N,0,Kamloops,50.6745,-120.3273,36.048,17.998001,27.791754,3.0,35.127922,17.566938,26.840643,55704.156,50862.637,0.0,0.0,0.0,0.0,7.24486,25.199999,225.0037,26.28,5.857745
50.3117,-119.8273,323.5,2.7,1.6,2021-07-28,928,Aqua,MODIS,100,6.03,288.9,95.6,N,0,Kamloops,50.6745,-120.3273,36.048,17.998001,27.791754,3.0,35.127922,17.566938,26.840643,55704.156,50862.637,0.0,0.0,0.0,0.0,7.24486,25.199999,225.0037,26.28,5.857745
50.3135,-119.8676,311.4,2.7,1.6,2021-07-28,928,Aqua,MODIS,82,6.03,287.9,51.2,N,0,Kamloops,50.6745,-120.3273,36.048,17.998001,27.791754,3.0,35.127922,17.566938,26.840643,55704.156,50862.637,0.0,0.0,0.0,0.0,7.24486,25.199999,225.0037,26.28,5.857745
50.3754,-119.9761,308.1,2.7,1.6,2021-07-28,928,Aqua,MODIS,74,6.03,285.1,45.0,N,0,Kamloops,50.6745,-120.3273,36.048,17.998001,27.791754,3.0,35.127922,17.566938,26.840643,55704.156,50862.637,0.0,0.0,0.0,0.0,7.24486,25.199999,225.0037,26.28,5.857745
50.3661,-119.9745,307.8,2.7,1.6,2021-07-28,928,Aqua,MODIS,73,6.03,285.7,43.2,N,0,Kamloops,50.6745,-120.3273,36.048,17.998001,27.791754,3.0,35.127922,17.566938,26.840643,55704.156,50862.637,0.0,0.0,0.0,0.0,7.24486,25.199999,225.0037,26.28,5.857745
51.1534,-120.7415,303.2,3.0,1.6,2021-07-28,928,Aqua,MODIS,32,6.03,286.0,37.6,N,0,Kamloops,50.6745,-120.3273,36.048,17.998001,27.791754,3.0,35.127922,17.566938,26.840643,55704.156,50862.637,0.0,0.0,0.0,0.0,7.24486,25.199999,225.0037,26.28,5.857745
51.1682,-120.7396,316.5,3.0,1.6,2021-07-28,928,Aqua,MODIS,93,6.03,287.0,84.3,N,0,Kamloops,50.6745,-120.3273,36.048,17.998001,27.791754,3.0,35.127922,17.566938,26.840643,55704.156,50862.637,0.0,0.0,0.0,0.0,7.24486,25.199999,225.0037,26.28,5.857745
50.3031,-119.8418,308.7,3.0,1.6,2021-07-28,1106,Aqua,MODIS,75,6.03,285.9,53.8,N,0,Kamloops,50.6745,-120.3273,36.048,17.998001,27.791754,3.0,35.127922,17.566938,26.840643,55704.156,50862.637,0.0,0.0,0.0,0.0,7.24486,25.199999,225.0037,26.28,5.857745
50.313,-119.8782,308.5,3.0,1.6,2021-07-28,1106,Aqua,MODIS,75,6.03,286.0,52.8,N,0,Kamloops,50.6745,-120.3273,36.048,17.998001,27.791754,3.0,35.127922,17.566938,26.840643,55704.156,50862.637,0.0,0.0,0.0,0.0,7.24486,25.199999,225.0037,26.28,5.857745
50.3709,-119.9736,303.1,2.9,1.6,2021-07-28,1106,Aqua,MODIS,53,6.03,283.7,38.1,N,0,Kamloops,50.6745,-120.3273,36.048,17.998001,27.791754,3.0,35.127922,17.566938,26.840643,55704.156,50862.637,0.0,0.0,0.0,0.0,7.24486,25.199999,225.0037,26.28,5.857745
50.3801,-119.8287,308.5,3.0,1.6,2021-07-28,1106,Aqua,MODIS,38,6.03,286.9,45.3,N,0,Kamloops,50.6745,-120.3273,36.048,17.998001,27.791754,3.0,35.127922,17.566938,26.840643,55704.156,50862.637,0.0,0.0,0.0,0.0,7.24486,25.199999,225.0037,26.28,5.857745
50.3723,-119.9687,302.3,2.9,1.6,2021-07-28,1106,Aqua,MODIS,48,6.03,284.1,33.9,N,0,Kamloops,50.6745,-120.3273,36.048,17.998001,27.791754,3.0,35.127922,17.566938,26.840643,55704.156,50862.637,0.0,0.0,0.0,0.0,7.24486,25.199999,225.0037,26.28,5.857745
51.1562,-120.725,303.3,2.5,1.5,2021-07-28,1106,Aqua,MODIS,16,6.03,285.0,30.3,N,0,Kamloops,50.6745,-120.3273,36.048,17.998001,27.791754,3.0,35.127922,17.566938,26.840643,55704.156,50862.637,0.0,0.0,0.0,0.0,7.24486,25.199999,225.0037,26.28,5.857745
51.1626,-120.7167,300.7,2.5,1.5,2021-07-28,1106,Aqua,MODIS,13,6.03,284.3,26.3,N,0,Kamloops,50.6745,-120.3273,36.048,17.998001,27.791754,3.0,35.127922,17.566938,26.840643,55704.156,50862.637,0.0,0.0,0.0,0.0,7.24486,25.199999,225.0037,26.28,5.857745
51.1712,-120.7493,304.4,2.5,1.5,2021-07-28,1106,Aqua,MODIS,44,6.03,284.2,33.9,N,0,Kamloops,50.6745,-120.3273,36.048,17.998001,27.791754,3.0,35.127922,17.566938,26.840643,55704.156,50862.637,0.0,0.0,0.0,0.0,7.24486,25.199999,225.0037,26.28,5.857745
50.3698,-119.9988,369.3,1.2,1.1,2021-07-28,1850,Terra,MODIS,100,6.03,301.3,136.8,D,0,Kamloops,50.6745,-120.3273,36.048,17.998001,27.791754,3.0,35.127922,17.566938,26.840643,55704.156,50862.637,0.0,0.0,0.0,0.0,7.24486,25.199999,225.0037,26.28,5.857745
